GeneID	Length	fifth.sorted.bam
ENSG00000277152	6721	115
ENSG00000259437	11945	71
ENSG00000259289	24982	66
ENSG00000259347	81166	111
ENSG00000259246	272	0
ENSG00000166949	131407	6196
ENSG00000259202	4206	0
ENSG00000103591	54529	2236
ENSG00000242634	392	0
ENSG00000103599	247475	148
ENSG00000259673	231209	99
ENSG00000189227	9016	207
ENSG00000270964	1533	15
ENSG00000137764	264415	2910
ENSG00000259512	1284	0
ENSG00000188779	14879	230
ENSG00000259410	41142	13
ENSG00000245719	4570	0
ENSG00000206625	107	0
ENSG00000261702	235	0
ENSG00000260109	1230	2
ENSG00000033800	144425	3941
ENSG00000260007	45687	83
ENSG00000129007	15406	0
ENSG00000128973	50220	81
ENSG00000260602	391	0
ENSG00000260657	10203	56
ENSG00000169018	18118	4684
ENSG00000137809	135632	15691
ENSG00000286770	3948	1
ENSG00000103647	148814	1574
ENSG00000271232	1191	1
ENSG00000140350	42363	2786
ENSG00000265195	76	0
ENSG00000258484	128591	241
ENSG00000259286	920	0
ENSG00000285919	48279	0
ENSG00000137808	98386	0
ENSG00000255346	132238	162
ENSG00000288068	12885	0
ENSG00000273851	1947	0
ENSG00000259265	6017	0
ENSG00000212766	22895	74
ENSG00000259222	19109	49
ENSG00000138604	111634	1761
ENSG00000261634	20468	5
ENSG00000259504	16648	0
ENSG00000137819	108869	421
ENSG00000259645	958	0
ENSG00000259426	18126	119
ENSG00000207395	112	0
ENSG00000137807	34182	197
ENSG00000259191	655	0
ENSG00000137818	3392	10883
ENSG00000207119	209	2
ENSG00000259215	3285	31
ENSG00000245750	380200	1355
ENSG00000259457	1067	0
ENSG00000259496	731	0
ENSG00000259309	14356	0
ENSG00000140332	50387	11014
ENSG00000207965	97	0
ENSG00000200216	106	0
ENSG00000259252	2872	0
ENSG00000259503	5167	5
ENSG00000259473	2022	0
ENSG00000287741	6202	1
ENSG00000280639	15649	21
ENSG00000259227	393	0
ENSG00000281264	1021	2
ENSG00000280515	2066	3
ENSG00000137831	109005	10715
ENSG00000259532	5246	0
ENSG00000274297	588	0
ENSG00000259624	10858	4
ENSG00000259452	474	0
ENSG00000235420	6092	112
ENSG00000166173	25028	1098
ENSG00000259744	888	0
ENSG00000137821	200419	793
ENSG00000259470	1449	0
ENSG00000129028	11092	0
ENSG00000242276	889	171
ENSG00000187720	686432	32834
ENSG00000225362	5257	0
ENSG00000259964	41415	0
ENSG00000259781	646	0
ENSG00000260586	20341	0
ENSG00000212664	555	0
ENSG00000278408	2553	0
ENSG00000278570	25622	634
ENSG00000260037	4989	79
ENSG00000066933	296287	7543
ENSG00000200873	117	0
ENSG00000261632	68060	0
ENSG00000260576	460	0
ENSG00000222094	185	0
ENSG00000166192	29435	131
ENSG00000243568	796	0
ENSG00000260173	14956	90
ENSG00000175318	37982	1343
ENSG00000067225	32794	39439
ENSG00000137817	31819	4302
ENSG00000273025	53201	23
ENSG00000261460	72928	1
ENSG00000140488	35431	0
ENSG00000260729	91255	0
ENSG00000213614	35497	11
ENSG00000260339	2676	19
ENSG00000243007	496	500
ENSG00000187806	10066	2
ENSG00000261423	67391	231
ENSG00000271072	818	0
ENSG00000261187	1135	0
ENSG00000166233	128658	6381
ENSG00000283798	97	0
ENSG00000260534	2155	0
ENSG00000278313	610	6
ENSG00000260144	7144	16
ENSG00000259783	28482	158
ENSG00000260672	2441	0
ENSG00000259909	1305	48
ENSG00000215186	11657	33
ENSG00000274350	223	0
ENSG00000175202	10385	6
ENSG00000261281	639	0
ENSG00000140463	52297	1510
ENSG00000159322	34478	2909
ENSG00000260898	15365	9
ENSG00000285729	28775	10
ENSG00000259259	862	1
ENSG00000067141	253496	9243
ENSG00000259691	283	0
ENSG00000259440	1150	0
ENSG00000259528	776	0
ENSG00000138622	49100	17
ENSG00000259650	7128	0
ENSG00000183324	116850	283
ENSG00000259186	748	0
ENSG00000156642	74121	5283
ENSG00000281183	2283	0
ENSG00000103855	30549	17452
ENSG00000276807	1664	5
ENSG00000205363	17317	336
ENSG00000260469	18297	12
ENSG00000260624	2592	0
ENSG00000167139	15651	15
ENSG00000261801	20178	420
ENSG00000129038	26149	2938
ENSG00000067221	15697	830
ENSG00000140464	53155	10960
ENSG00000287543	3143	0
ENSG00000260096	1006	6
ENSG00000159289	12694	40
ENSG00000278604	223	0
ENSG00000214702	1309	41
ENSG00000167178	38230	1232
ENSG00000248540	3427	0
ENSG00000261543	26427	76
ENSG00000278348	281	0
ENSG00000129009	3163	0
ENSG00000137868	32802	11586
ENSG00000140481	133768	318
ENSG00000280309	5025	0
ENSG00000261384	1339	0
ENSG00000277749	8173	0
ENSG00000140459	29888	233
ENSG00000260266	13853	0
ENSG00000261821	5777	5
ENSG00000274937	834	2
ENSG00000277718	11453	12
ENSG00000138623	24670	1058
ENSG00000277391	76	0
ENSG00000286696	2005	0
ENSG00000138629	15206	1567
ENSG00000247240	52372	134
ENSG00000260103	12217	0
ENSG00000261775	27358	24
ENSG00000212279	70	0
ENSG00000179361	56955	1526
ENSG00000179335	46915	4283
ENSG00000275527	479	0
ENSG00000260919	2403	0
ENSG00000179151	65735	780
ENSG00000140465	5995	1
ENSG00000140505	7763	1
ENSG00000103653	21142	4712
ENSG00000264386	86	0
ENSG00000140506	13042	3
ENSG00000261606	15573	2
ENSG00000213578	5176	0
ENSG00000140474	7229	6590
ENSG00000275411	66	0
ENSG00000140497	29636	4891
ENSG00000178802	12215	2383
ENSG00000178761	6892	766
ENSG00000178741	18293	685
ENSG00000178718	2355	440
ENSG00000198794	64277	1164
ENSG00000261813	334	0
ENSG00000199580	103	0
ENSG00000260483	277	1
ENSG00000138621	93877	1648
ENSG00000260152	608	0
ENSG00000203411	298	1
ENSG00000252722	131	0
ENSG00000240366	318	28
ENSG00000167173	16527	5724
ENSG00000261779	867	0
ENSG00000287926	1402	20
ENSG00000260660	8434	32
ENSG00000260104	176	3
ENSG00000261205	1192	3
ENSG00000167195	11601	27
ENSG00000277295	223	0
ENSG00000140478	12973	41
ENSG00000275992	223	0
ENSG00000260357	3013	10
ENSG00000259790	1297	70
ENSG00000140365	7205	1809
ENSG00000275645	418	9
ENSG00000140398	10161	4023
ENSG00000284343	75	0
ENSG00000140400	13406	13256
ENSG00000260274	1430	49
ENSG00000169375	86464	4522
ENSG00000241890	562	0
ENSG00000261714	772	0
ENSG00000276744	984	0
ENSG00000169410	116065	3991
ENSG00000260165	176	0
ENSG00000259931	271	0
ENSG00000260269	74056	345
ENSG00000169371	28387	683
ENSG00000260235	898	0
ENSG00000260206	3101	6
ENSG00000177971	9622	734
ENSG00000275454	1217	0
ENSG00000274515	423	0
ENSG00000173548	14390	7501
ENSG00000173546	38527	13832
ENSG00000260892	936	0
ENSG00000203392	2205	0
ENSG00000182950	3648	128
ENSG00000246877	10954	118
ENSG00000260288	25503	20
ENSG00000260815	495	0
ENSG00000261043	2905	0
ENSG00000284385	101	0
ENSG00000187812	11346	11
ENSG00000241807	221	0
ENSG00000261820	1214	0
ENSG00000140367	57772	1893
ENSG00000266308	263	0
ENSG00000167196	38636	982
ENSG00000169752	123827	104
ENSG00000260685	681	0
ENSG00000169758	169164	1225
ENSG00000259422	6596	0
ENSG00000140374	96120	1840
ENSG00000196274	343	0
ENSG00000259581	2705	0
ENSG00000287503	12191	0
ENSG00000159556	5703	83
ENSG00000259514	2455	0
ENSG00000270036	724	1
ENSG00000140386	557541	5387
ENSG00000261232	267	0
ENSG00000266449	45	0
ENSG00000201510	340	0
ENSG00000117906	22656	1806
ENSG00000243365	296	0
ENSG00000259565	1207	6
ENSG00000140368	44117	337
ENSG00000140391	42581	5395
ENSG00000259652	1481	0
ENSG00000278991	1514	0
ENSG00000269951	672	0
ENSG00000173517	319489	6219
ENSG00000259722	523	0
ENSG00000230459	310	0
ENSG00000140382	65196	1838
ENSG00000279033	1332	0
ENSG00000259362	8571	8
ENSG00000259420	39919	60
ENSG00000169783	207874	2378
ENSG00000259666	10529	0
ENSG00000259281	8023	0
ENSG00000280359	461	0
ENSG00000259213	1482	0
ENSG00000260139	9991	719
ENSG00000260776	12630	16
ENSG00000261244	5498	0
ENSG00000242066	265	0
ENSG00000214646	3141	85
ENSG00000261403	9580	5
ENSG00000261143	17016	50
ENSG00000167202	93689	4439
ENSG00000259792	1885	0
ENSG00000183476	27102	120
ENSG00000199633	126	0
ENSG00000136425	26930	554
ENSG00000166411	40448	594
ENSG00000260988	1931	0
ENSG00000103740	78221	39
ENSG00000259708	13655	7
ENSG00000140403	18111	1051
ENSG00000140395	21869	985
ENSG00000272418	1241	0
ENSG00000259562	695	0
ENSG00000259322	2764	0
ENSG00000277482	224	0
ENSG00000279694	2550	2
ENSG00000166426	7873	950
ENSG00000259413	583	15
ENSG00000136381	64023	2412
ENSG00000259474	1764	0
ENSG00000188266	29809	195
ENSG00000279373	1266	0
ENSG00000041357	12013	1348
ENSG00000169684	29750	38
ENSG00000261762	2154	0
ENSG00000080644	28244	63
ENSG00000279421	122	0
ENSG00000117971	103644	26
ENSG00000259555	2299	0
ENSG00000261303	76041	11
ENSG00000213307	530	0
ENSG00000273512	275	0
ENSG00000238166	1267	33
ENSG00000136378	52259	3207
ENSG00000185787	87653	4887
ENSG00000288561	981	0
ENSG00000243711	483	0
ENSG00000252061	97	3
ENSG00000279235	683	32
ENSG00000103811	28517	2714
ENSG00000058335	130827	149
ENSG00000177699	7038	0
ENSG00000259234	142011	72
ENSG00000207695	84	0
ENSG00000259419	875	0
ENSG00000235711	4951	1
ENSG00000166557	116321	4191
ENSG00000287408	5687	0
ENSG00000169330	39969	100
ENSG00000259493	1049	8
ENSG00000259208	475	1
ENSG00000260674	158	0
ENSG00000213527	361	0
ENSG00000259229	214	3
ENSG00000252995	102	1
ENSG00000259548	1089	0
ENSG00000136371	63795	68
ENSG00000261229	758	0
ENSG00000259332	78605	4
ENSG00000279394	2260	0
ENSG00000286813	2194	0
ENSG00000180953	24863	0
ENSG00000288592	94	0
ENSG00000278600	2261	0
ENSG00000259642	4223	57
ENSG00000288604	349	0
ENSG00000259770	1081	2
ENSG00000140379	10305	20
ENSG00000271364	1574	1
ENSG00000279719	702	0
ENSG00000279705	1551	1
ENSG00000275460	260	0
ENSG00000086666	78826	2610
ENSG00000103876	34457	1356
ENSG00000259967	1058	0
ENSG00000259417	56733	858
ENSG00000259361	78738	19
ENSG00000259495	59362	246
ENSG00000172379	193584	1887
ENSG00000258010	11358	0
ENSG00000287813	2458	0
ENSG00000259175	8336	0
ENSG00000270919	538	0
ENSG00000284059	137	0
ENSG00000222139	107	0
ENSG00000136379	75938	651
ENSG00000271983	492	0
ENSG00000287108	3536	1
ENSG00000103888	172434	401
ENSG00000208003	96	0
ENSG00000259546	52678	0
ENSG00000259649	13587	0
ENSG00000117899	43540	2033
ENSG00000260619	2455	4
ENSG00000265855	57	0
ENSG00000277782	389	43
ENSG00000140406	4866	3160
ENSG00000156206	142147	346
ENSG00000279834	2536	0
ENSG00000259461	706	0
ENSG00000172349	154484	743
ENSG00000271725	6177	0
ENSG00000172345	15131	483
ENSG00000286488	5453	0
ENSG00000259343	193863	819
ENSG00000188869	43126	0
ENSG00000273920	543	0
ENSG00000284709	385	0
ENSG00000275995	545	0
ENSG00000259543	327770	82
ENSG00000259594	142778	0
ENSG00000259692	380154	93
ENSG00000259622	396	0
ENSG00000183496	4342	1084
ENSG00000259518	9126	10
ENSG00000287872	6187	7
ENSG00000140598	132502	1309
ENSG00000212170	162	0
ENSG00000285974	1958	0
ENSG00000188659	22121	597
ENSG00000274376	36057	247
ENSG00000278662	9483	448
ENSG00000259429	64934	476
ENSG00000237550	717	0
ENSG00000278202	15585	272
ENSG00000197978	9136	405
ENSG00000275695	9119	117
ENSG00000276710	17787	2098
ENSG00000278603	224	0
ENSG00000255769	40958	752
ENSG00000277741	6823	280
ENSG00000259637	2487	13
ENSG00000284803	6834	2
ENSG00000182774	3710	0
ENSG00000260836	36407	0
ENSG00000278013	21505	0
ENSG00000214575	105661	86
ENSG00000259462	45051	16
ENSG00000103723	50666	97
ENSG00000259707	636	0
ENSG00000228141	3559	11
ENSG00000259315	13032	99
ENSG00000279758	737	6
ENSG00000259442	6067	29
ENSG00000286817	1204	2
ENSG00000250988	6643	17
ENSG00000252690	4325	0
ENSG00000186628	50709	155
ENSG00000277864	127	0
ENSG00000156232	26481	1245
ENSG00000103942	149208	2710
ENSG00000259805	177560	56
ENSG00000169612	4848	0
ENSG00000169609	23201	0
ENSG00000260608	49185	0
ENSG00000064726	50830	0
ENSG00000273747	688	0
ENSG00000259767	2101	0
ENSG00000260351	68212	0
ENSG00000259308	404	0
ENSG00000263643	81	0
ENSG00000286872	13422	10
ENSG00000136404	37283	26
ENSG00000166503	95086	872
ENSG00000260579	950	0
ENSG00000259986	260264	209
ENSG00000169594	28812	0
ENSG00000140600	171516	206
ENSG00000156218	385755	429
ENSG00000212374	96	0
ENSG00000261665	416	0
ENSG00000200444	91	0
ENSG00000274128	408	0
ENSG00000259609	26985	49
ENSG00000259404	46437	67
ENSG00000280038	3350	237
ENSG00000259694	2017	4
ENSG00000259511	9745	117
ENSG00000259726	10633	1196
ENSG00000225151	30826	6429
ENSG00000278422	247	0
ENSG00000184206	9596	1025
ENSG00000259633	102	0
ENSG00000259683	6175	442
ENSG00000244056	265	0
ENSG00000259570	1003	0
ENSG00000235370	13386	272
ENSG00000272887	6199	0
ENSG00000259538	9065	104
ENSG00000259774	3265	283
ENSG00000278785	247	37
ENSG00000197627	9120	86
ENSG00000259551	2004	14
ENSG00000259302	33	4
ENSG00000230373	8930	966
ENSG00000259244	13709	288
ENSG00000189136	44436	733
ENSG00000259728	9527	50
ENSG00000275120	36180	55
ENSG00000176371	26811	0
ENSG00000256278	3281	0
ENSG00000276278	1223	0
ENSG00000176700	16028	174
ENSG00000254779	762	0
ENSG00000177082	15059	525
ENSG00000277578	277	0
ENSG00000197696	3435	107
ENSG00000140612	46923	2101
ENSG00000259654	1063	0
ENSG00000285667	29364	364
ENSG00000166716	57854	8066
ENSG00000259415	1381	0
ENSG00000136383	56803	760
ENSG00000200991	118	0
ENSG00000156222	61145	95
ENSG00000286505	2562	0
ENSG00000207037	107	0
ENSG00000212388	107	0
ENSG00000271044	630	0
ENSG00000073417	158706	3166
ENSG00000259270	179	0
ENSG00000229212	54596	466
ENSG00000259449	874	0
ENSG00000259295	22468	0
ENSG00000277582	247	0
ENSG00000188388	6699	187
ENSG00000218052	74966	234
ENSG00000259317	448	0
ENSG00000170776	368788	8870
ENSG00000284160	67	0
ENSG00000251891	62	0
ENSG00000259630	406	0
ENSG00000259375	1133	0
ENSG00000259367	51326	0
ENSG00000259276	6426	0
ENSG00000202081	107	0
ENSG00000259453	1663	0
ENSG00000259544	1113	0
ENSG00000259407	6173	13
ENSG00000259762	2566	39
ENSG00000259416	1297	47
ENSG00000183655	35600	3644
ENSG00000221634	83	0
ENSG00000259195	174	0
ENSG00000252931	103	0
ENSG00000264406	96	0
ENSG00000259608	255	0
ENSG00000260477	37939	0
ENSG00000273540	949080	242
ENSG00000252964	111	0
ENSG00000261077	403	0
ENSG00000200206	73	0
ENSG00000260125	21525	0
ENSG00000259734	871	0
ENSG00000259636	13452	0
ENSG00000259620	49630	0
ENSG00000259761	8587	1
ENSG00000259560	378024	96
ENSG00000207150	107	0
ENSG00000259527	2938	0
ENSG00000287391	29801	0
ENSG00000140538	397018	922
ENSG00000259183	231	0
ENSG00000260305	18337	5
ENSG00000259494	7914	0
ENSG00000173867	87085	217
ENSG00000181991	13324	0
ENSG00000279945	517	0
ENSG00000140543	52236	0
ENSG00000259569	276	1
ENSG00000249487	19545	22
ENSG00000221630	91	0
ENSG00000207703	110	0
ENSG00000283484	78	0
ENSG00000181026	10945	2792
ENSG00000172183	20331	1000
ENSG00000259676	1322	1
ENSG00000157766	71919	324
ENSG00000140511	18304	2206
ENSG00000140545	14699	21498
ENSG00000259350	778	0
ENSG00000259489	977	2
ENSG00000261549	727	8
ENSG00000260275	310	0
ENSG00000260123	41597	62
ENSG00000261407	1300	0
ENSG00000140526	114897	6143
ENSG00000239151	62	0
ENSG00000259699	949	0
ENSG00000259948	678	0
ENSG00000140522	11746	40
ENSG00000140525	73313	386
ENSG00000140521	29664	4933
ENSG00000275101	72	0
ENSG00000261441	1109	7
ENSG00000279708	1537	0
ENSG00000287717	1265	0
ENSG00000255571	36909	359
ENSG00000284329	90	0
ENSG00000140519	25192	77
ENSG00000259218	19141	4
ENSG00000261478	1456	0
ENSG00000259713	73434	29
ENSG00000140534	55588	17
ENSG00000259615	2533	0
ENSG00000166813	46679	1868
ENSG00000166819	15061	502
ENSG00000166821	13020	687
ENSG00000241362	307	0
ENSG00000140527	52828	721
ENSG00000259561	751	0
ENSG00000206590	107	0
ENSG00000166823	2650	117
ENSG00000259441	1198	2
ENSG00000188095	18164	189
ENSG00000166825	30507	23811
ENSG00000157823	64040	839
ENSG00000250021	78575	12
ENSG00000264966	85	0
ENSG00000259677	746	0
ENSG00000264796	100	0
ENSG00000212420	107	0
ENSG00000242498	17947	0
ENSG00000252645	62	0
ENSG00000259273	514	0
ENSG00000280377	586	0
ENSG00000140548	80883	2501
ENSG00000265871	87	0
ENSG00000273691	1049	0
ENSG00000259291	7696	1
ENSG00000276376	63	0
ENSG00000182054	19433	10398
ENSG00000259685	35368	159
ENSG00000185033	69076	20310
ENSG00000240470	294	0
ENSG00000225193	396	0
ENSG00000185043	4073	2290
ENSG00000183208	12004	0
ENSG00000284626	31263	27
ENSG00000213471	15953	0
ENSG00000261147	22653	0
ENSG00000182768	10120	2
ENSG00000275674	48183	598
ENSG00000228998	588	0
ENSG00000270322	184	0
ENSG00000275345	413	0
ENSG00000271396	1205	0
ENSG00000214433	3722	0
ENSG00000275803	269	0
ENSG00000279980	1851	27
ENSG00000238244	354	0
ENSG00000196391	16863	421
ENSG00000259262	250	1
ENSG00000140575	113998	11751
ENSG00000259177	4392	0
ENSG00000140577	115423	1450
ENSG00000259212	608	0
ENSG00000259314	10334	0
ENSG00000259736	97135	277
ENSG00000285560	1221	0
ENSG00000259746	309	0
ENSG00000278370	473	0
ENSG00000245479	4761	0
ENSG00000197299	98821	88
ENSG00000200677	70	0
ENSG00000287061	4017	0
ENSG00000259704	13968	54
ENSG00000241869	273	1
ENSG00000140564	14871	12094
ENSG00000182511	12082	2211
ENSG00000196547	20367	6498
ENSG00000259661	969	0
ENSG00000184508	5229	2
ENSG00000140553	23914	6707
ENSG00000258384	2987	12
ENSG00000166965	8256	757
ENSG00000198901	29590	7
ENSG00000284946	56377	19
ENSG00000258725	22286	0
ENSG00000200142	98	0
ENSG00000184056	23931	0
ENSG00000214432	13993	13
ENSG00000278514	435	0
ENSG00000258542	109	0
ENSG00000275929	446	0
ENSG00000258665	724	0
ENSG00000285661	4992	4
ENSG00000185518	201360	248
ENSG00000285883	2566	0
ENSG00000258551	197166	277
ENSG00000258954	2205	0
ENSG00000258765	6098	4
ENSG00000258540	290	0
ENSG00000259057	1115	0
ENSG00000176463	318728	4178
ENSG00000260661	182286	136
ENSG00000258761	9639	0
ENSG00000258726	601	0
ENSG00000258925	838	0
ENSG00000140557	74848	2308
ENSG00000239197	143	0
ENSG00000258739	1876	0
ENSG00000259170	1314	14
ENSG00000183643	29464	20
ENSG00000258647	6713	130
ENSG00000258676	19805	76
ENSG00000260337	3889	0
ENSG00000271763	17106	120
ENSG00000185442	192437	1753
ENSG00000259064	342	0
ENSG00000275965	361	0
ENSG00000272298	25238	0
ENSG00000253954	303	0
ENSG00000258741	20729	0
ENSG00000240484	348	0
ENSG00000258562	994	0
ENSG00000260361	1736	0
ENSG00000258527	793	0
ENSG00000258922	2798	0
ENSG00000274215	607	0
ENSG00000272888	80162	167
ENSG00000279765	65818	24
ENSG00000173575	127808	12049
ENSG00000284324	77	0
ENSG00000182175	53932	15431
ENSG00000258611	1021	0
ENSG00000285663	2731	7
ENSG00000257060	339450	318
ENSG00000258888	3278	0
ENSG00000258971	232	0
ENSG00000258909	5727	0
ENSG00000258787	559	0
ENSG00000258631	171020	1741
ENSG00000258754	352357	796
ENSG00000258627	102	0
ENSG00000258476	43333	0
ENSG00000259123	15371	0
ENSG00000258831	4662	0
ENSG00000258785	89720	0
ENSG00000259724	202534	44
ENSG00000258895	520	0
ENSG00000258570	403	0
ENSG00000140563	252415	1099
ENSG00000258632	510	0
ENSG00000287328	105	0
ENSG00000287950	95104	21
ENSG00000285866	5754	0
ENSG00000259331	808	0
ENSG00000286917	1592	1
ENSG00000277654	328806	59
ENSG00000270017	1426	0
ENSG00000258433	13001	0
ENSG00000258773	72054	0
ENSG00000248441	140496	110
ENSG00000273923	539	0
ENSG00000280304	3497	0
ENSG00000285700	3710	0
ENSG00000259134	181338	67
ENSG00000258489	30257	0
ENSG00000275016	188184	59
ENSG00000222076	191	0
ENSG00000275443	310409	76
ENSG00000259702	19017	0
ENSG00000273771	3872	0
ENSG00000247809	217322	58
ENSG00000280048	3424	0
ENSG00000277135	981	0
ENSG00000259359	2765	0
ENSG00000278146	249	0
ENSG00000259763	1226	0
ENSG00000280291	3089	0
ENSG00000185551	14326	3901
ENSG00000283888	47	0
ENSG00000275322	2699	17
ENSG00000259275	50999	81
ENSG00000259614	843	0
ENSG00000259542	12044	0
ENSG00000259312	5697	0
ENSG00000250825	748	0
ENSG00000242295	340	1
ENSG00000259534	908	1
ENSG00000222617	310	0
ENSG00000274079	283	0
ENSG00000259340	137	1
ENSG00000214424	1610	15
ENSG00000259282	11308	1
ENSG00000185594	2227	1
ENSG00000223120	316	0
ENSG00000259485	216283	27
ENSG00000259403	47302	0
ENSG00000259664	183750	54
ENSG00000242863	319	0
ENSG00000251729	127	0
ENSG00000279091	7739	14
ENSG00000259582	20106	44
ENSG00000287267	1290	0
ENSG00000287321	11859	16
ENSG00000251209	303466	1134
ENSG00000259870	2098	0
ENSG00000287000	4811	2
ENSG00000140450	13131	1434
ENSG00000259478	8634	21
ENSG00000258483	84347	57
ENSG00000283372	98	0
ENSG00000259199	254629	62
ENSG00000222361	97	0
ENSG00000259611	21769	0
ENSG00000259320	19979	0
ENSG00000259266	150	0
ENSG00000259041	3833	0
ENSG00000274312	551	0
ENSG00000277987	97097	27
ENSG00000283597	110567	85
ENSG00000259507	573	0
ENSG00000259424	421	26
ENSG00000140443	315992	10589
ENSG00000278022	459	0
ENSG00000264480	77	0
ENSG00000287191	856	0
ENSG00000259621	12877	0
ENSG00000259475	151676	90
ENSG00000183571	39564	0
ENSG00000278090	16529	0
ENSG00000182253	37377	9390
ENSG00000261054	2975	0
ENSG00000103852	114901	2512
ENSG00000261616	6054	0
ENSG00000259921	3910	0
ENSG00000168904	139368	1034
ENSG00000259706	2384	0
ENSG00000259228	952	0
ENSG00000259257	625	0
ENSG00000259590	1415	6
ENSG00000259760	4703	9
ENSG00000274294	621	4
ENSG00000259341	11392	13
ENSG00000286893	2861	1
ENSG00000279846	564	1
ENSG00000241562	736	0
ENSG00000068305	151050	5768
ENSG00000201724	92	0
ENSG00000183060	17865	805
ENSG00000182397	16772	255
ENSG00000259655	1721	0
ENSG00000241588	202	0
ENSG00000259363	111026	743
ENSG00000254744	3796	20
ENSG00000140470	370569	1983
ENSG00000259219	4294	0
ENSG00000252957	110	0
ENSG00000259356	3638	0
ENSG00000189419	6679	48
ENSG00000259430	64979	201
ENSG00000154227	144601	159
ENSG00000270127	2389	241
ENSG00000251819	103	33
ENSG00000259205	5426	1145
ENSG00000259540	1122	26
ENSG00000140471	43862	835
ENSG00000200095	107	0
ENSG00000183475	49113	866
ENSG00000212306	95	0
ENSG00000259381	1222	0
ENSG00000259579	112249	481
ENSG00000279588	3773	0
ENSG00000259586	164	0
ENSG00000232386	12196	9
ENSG00000272808	27006	56
ENSG00000259604	12527	0
ENSG00000272639	23406	7
ENSG00000184254	38913	877
ENSG00000278456	635	0
ENSG00000259583	27049	13
ENSG00000154237	158931	1346
ENSG00000259376	5741	0
ENSG00000259755	35335	44
ENSG00000287892	5258	0
ENSG00000259365	944	2
ENSG00000259182	2292	13
ENSG00000131873	76322	5462
ENSG00000131871	6684	1334
ENSG00000131876	13773	1076
ENSG00000259172	10319	17
ENSG00000140479	228061	5557
ENSG00000279970	1993	0
ENSG00000259764	2992	0
ENSG00000274139	516	0
ENSG00000277210	2143	0
ENSG00000282793	769	0
ENSG00000259464	439	0
ENSG00000259695	664	0
ENSG00000286733	11746	42
ENSG00000184277	30948	1215
ENSG00000252614	107	0
ENSG00000185418	70878	973
ENSG00000259658	14670	165
ENSG00000259660	43271	623
ENSG00000259236	10232	0
ENSG00000240927	276	0
ENSG00000184140	3379	0
ENSG00000182854	7996	5
ENSG00000232459	939	0
ENSG00000214344	8206	1
ENSG00000257109	938	0
ENSG00000259454	414	2
ENSG00000259646	51	1
ENSG00000177693	1072	1
ENSG00000183909	7187	7
ENSG00000275771	880	0
ENSG00000248893	1528	6
ENSG00000259553	1870	22
ENSG00000284557	138	0
ENSG00000185596	14941	11636
ENSG00000275449	68	0
ENSG00000248472	2536	87
ENSG00000233614	2536	88
ENSG00000234769	3688	4473
ENSG00000278739	68	0
ENSG00000260803	17682	1327
ENSG00000231439	2214	0
ENSG00000226942	8986	50
ENSG00000161980	7202	193
ENSG00000161981	3842	379
ENSG00000007384	18297	10267
ENSG00000278995	279	0
ENSG00000103152	8845	1348
ENSG00000103148	54590	5254
ENSG00000269482	472	0
ENSG00000228779	1483	0
ENSG00000130656	11776	12
ENSG00000206177	12873	5
ENSG00000206178	2035	0
ENSG00000225323	656	0
ENSG00000188536	835	85
ENSG00000206172	843	100
ENSG00000207243	103	0
ENSG00000086506	721	1
ENSG00000268836	547	6
ENSG00000007392	40495	4119
ENSG00000206168	339	3
ENSG00000167930	37663	14121
ENSG00000076344	7680	0
ENSG00000286901	13358	9
ENSG00000242173	2561	11
ENSG00000185615	4052	18
ENSG00000103126	65284	7684
ENSG00000086504	4321	1342
ENSG00000129925	16326	8563
ENSG00000236829	10864	49
ENSG00000103202	13643	2973
ENSG00000242612	10630	989
ENSG00000276984	301	3
ENSG00000090565	97363	11835
ENSG00000201034	101	0
ENSG00000230428	2058	0
ENSG00000277142	2253	188
ENSG00000103326	26925	3376
ENSG00000266124	53	0
ENSG00000266235	90	0
ENSG00000261691	6663	0
ENSG00000161992	5136	6
ENSG00000007541	17115	8376
ENSG00000257108	2491	0
ENSG00000282907	7421	0
ENSG00000197562	39916	6858
ENSG00000127578	4879	665
ENSG00000130731	1940	2182
ENSG00000172366	11658	1725
ENSG00000228201	728	24
ENSG00000161996	18523	9150
ENSG00000262528	1584	0
ENSG00000140983	6070	20802
ENSG00000103269	2603	753
ENSG00000260394	1274	3
ENSG00000279441	417	0
ENSG00000103266	2647	1886
ENSG00000161999	2859	3972
ENSG00000127580	5823	2493
ENSG00000261659	3554	131
ENSG00000127585	13311	1532
ENSG00000279255	1418	339
ENSG00000259840	532	113
ENSG00000103260	4538	1957
ENSG00000103254	2010	547
ENSG00000162004	4373	878
ENSG00000103253	8590	853
ENSG00000103245	11570	636
ENSG00000102854	8132	286
ENSG00000279136	325	0
ENSG00000162006	13943	15
ENSG00000207579	95	0
ENSG00000007376	3424	3470
ENSG00000127586	12692	4731
ENSG00000127588	2694	0
ENSG00000287855	45355	324
ENSG00000275438	541	0
ENSG00000103227	127685	3022
ENSG00000260022	1311	0
ENSG00000260316	6258	0
ENSG00000260439	13463	0
ENSG00000276931	638	0
ENSG00000260807	5836	17
ENSG00000005513	5210	679
ENSG00000260496	9776	2
ENSG00000261713	14639	45
ENSG00000261720	1263	0
ENSG00000162009	1362	52
ENSG00000184471	8019	1
ENSG00000260702	4202	0
ENSG00000260532	1773	1
ENSG00000273551	531	0
ENSG00000196557	68666	1251
