GeneID	Length	second.sorted.bam
ENSG00000260347	1612	8
ENSG00000102921	81423	2758
ENSG00000261267	27743	0
ENSG00000243609	846	0
ENSG00000260033	469	0
ENSG00000259912	1715	5
ENSG00000260086	122897	289
ENSG00000260052	1577	0
ENSG00000272545	580	0
ENSG00000260726	1061	0
ENSG00000222170	98	0
ENSG00000260184	97	0
ENSG00000260067	163	1
ENSG00000287469	203037	308
ENSG00000261421	2516	0
ENSG00000261815	1235	0
ENSG00000102924	3922	14
ENSG00000279249	68484	110
ENSG00000280189	2620	0
ENSG00000166152	25628	30
ENSG00000262950	11200	18
ENSG00000263110	3041	5
ENSG00000261623	3770	2
ENSG00000102935	370396	3391
ENSG00000260089	840	0
ENSG00000260024	238	0
ENSG00000280131	642	0
ENSG00000259978	235	0
ENSG00000275155	615	0
ENSG00000279842	506	0
ENSG00000261751	3425	3
ENSG00000244551	325	0
ENSG00000283365	13746	14
ENSG00000205423	12679	330
ENSG00000259843	19796	208
ENSG00000261835	1303	0
ENSG00000273829	288	0
ENSG00000260298	1082	0
ENSG00000155393	41303	582
ENSG00000279356	2125	0
ENSG00000202124	95	0
ENSG00000260381	21605	27
ENSG00000287444	9841	20
ENSG00000260031	298	16
ENSG00000252526	90	0
ENSG00000121274	82400	1007
ENSG00000121281	71999	982
ENSG00000274969	60	0
ENSG00000166164	55448	1496
ENSG00000261393	2901	0
ENSG00000261092	4218	3
ENSG00000260573	139164	184
ENSG00000140807	100854	1863
ENSG00000260029	2117	0
ENSG00000278909	3365	0
ENSG00000205414	7609	0
ENSG00000260249	6737	17
ENSG00000167208	15054	165
ENSG00000167207	40454	193
ENSG00000270120	746	0
ENSG00000261644	15399	29
ENSG00000083799	59886	201
ENSG00000264947	73	0
ENSG00000260616	19480	1
ENSG00000261703	962	3
ENSG00000261241	61047	53
ENSG00000260042	22665	0
ENSG00000199771	121	0
ENSG00000261637	18241	16
ENSG00000260605	3647	8
ENSG00000260620	1672	6
ENSG00000287718	6487	19
ENSG00000261282	451	0
ENSG00000103449	15393	49
ENSG00000261238	581	0
ENSG00000285367	291750	232
ENSG00000280344	2833	0
ENSG00000287256	70314	0
ENSG00000261047	70	0
ENSG00000260818	1261	0
ENSG00000260850	170702	115
ENSG00000224578	93697	5327
ENSG00000223168	328	0
ENSG00000260057	32884	40
ENSG00000261190	72988	106
ENSG00000261470	1868	0
ENSG00000279779	529	0
ENSG00000260268	2046	1
ENSG00000261749	13911	6
ENSG00000260975	29945	35
ENSG00000260478	31494	21
ENSG00000260887	22075	13
ENSG00000103460	111386	1825
ENSG00000279427	703	0
ENSG00000249231	100049	78
ENSG00000285800	5186	0
ENSG00000260963	7635	0
ENSG00000260393	397	0
ENSG00000261261	55633	264
ENSG00000234337	739	0
ENSG00000260326	823	31
ENSG00000260258	1326	2
ENSG00000260939	892	5
ENSG00000277639	17184	136
ENSG00000177200	274118	6433
ENSG00000261291	929	0
ENSG00000280227	549	0
ENSG00000261056	1569	0
ENSG00000279589	1193	0
ENSG00000238645	103	0
ENSG00000202193	119	0
ENSG00000259962	1660	0
ENSG00000260078	8102	14
ENSG00000261804	11541	24
ENSG00000262714	2142	12
ENSG00000279741	678	1
ENSG00000280027	1385	8
ENSG00000103479	57672	2912
ENSG00000252569	105	0
ENSG00000259926	843	0
ENSG00000279344	2594	0
ENSG00000279722	2337	0
ENSG00000166971	13372	737
ENSG00000287909	1351	0
ENSG00000103494	105786	764
ENSG00000275191	561	0
ENSG00000140718	456821	6551
ENSG00000261630	684	0
ENSG00000280392	3443	0
ENSG00000260194	1657	0
ENSG00000261049	20587	0
ENSG00000280454	182	0
ENSG00000259759	962	4
ENSG00000259517	25336	65
ENSG00000177508	3484	5689
ENSG00000283689	3965	61
ENSG00000277559	1458	46
ENSG00000261803	4799	5
ENSG00000287885	4464	2
ENSG00000286845	1116	1
ENSG00000283304	16293	28
ENSG00000283258	28700	48
ENSG00000245694	84001	3958
ENSG00000286357	7676	0
ENSG00000176842	3621	3832
ENSG00000259711	19753	925
ENSG00000259725	886	0
ENSG00000260147	325	0
ENSG00000285775	3619	7
ENSG00000259283	73620	80
ENSG00000239555	297	0
ENSG00000283423	1112	0
ENSG00000159387	6554	0
ENSG00000263207	613	0
ENSG00000240760	368	1
ENSG00000087245	116992	12324
ENSG00000274508	557	0
ENSG00000260135	35501	0
ENSG00000279030	2160	0
ENSG00000087253	77595	904
ENSG00000261997	3828	0
ENSG00000256812	1004	0
ENSG00000103546	50589	71
ENSG00000278928	2304	0
ENSG00000260765	21997	57
ENSG00000228695	33395	325
ENSG00000198848	30487	313
ENSG00000159398	109878	125
ENSG00000246379	207110	351
ENSG00000279523	991	0
ENSG00000260041	27464	0
ENSG00000087258	165956	2200
ENSG00000261439	1905	0
ENSG00000265281	104	0
ENSG00000287866	16466	0
ENSG00000260198	2289	0
ENSG00000279764	1491	0
ENSG00000272372	1639	0
ENSG00000159461	64094	4873
ENSG00000260621	2364	0
ENSG00000167005	23067	1060
ENSG00000087263	27584	325
ENSG00000274031	521	0
ENSG00000125124	53252	1255
ENSG00000102891	3885	1
ENSG00000087250	2015	6
ENSG00000125148	914	487
ENSG00000260823	1875	3
ENSG00000260549	1343	11
ENSG00000169715	1638	394
ENSG00000205364	1323	23
ENSG00000255986	1348	21
ENSG00000205362	1422	14
ENSG00000205361	1082	5
ENSG00000205360	1267	0
ENSG00000259923	3756	2
ENSG00000169688	1319	1
ENSG00000198417	2968	120
ENSG00000125144	1336	260
ENSG00000205358	1316	3
ENSG00000275691	1632	4
ENSG00000187193	1727	0
ENSG00000259827	5338	7
ENSG00000261429	1202	4
ENSG00000261302	21561	97
ENSG00000102900	120169	1840
ENSG00000207649	84	0
ENSG00000070915	50644	125
ENSG00000283471	90	0
ENSG00000243988	423	0
ENSG00000051108	12723	1455
ENSG00000261270	1065	0
ENSG00000261114	699	0
ENSG00000087237	21923	312
ENSG00000140853	94047	4081
ENSG00000259922	1030	0
ENSG00000260145	5993	0
ENSG00000260148	1091	1
ENSG00000140848	55787	1444
ENSG00000279019	3691	0
ENSG00000279803	2285	0
ENSG00000172775	33651	2146
ENSG00000285979	4042	0
ENSG00000159579	54333	1379
ENSG00000102931	8377	81
ENSG00000276663	565	0
ENSG00000260038	1143	0
ENSG00000102934	36126	1430
ENSG00000260965	766	0
ENSG00000271456	221	0
ENSG00000102962	7407	115
ENSG00000006210	12568	4431
ENSG00000102970	11297	67
ENSG00000005194	19234	1449
ENSG00000088682	13846	3068
ENSG00000260345	1683	20
ENSG00000102978	9350	1367
ENSG00000125170	15406	1054
ENSG00000135736	24391	752
ENSG00000159618	49039	264
ENSG00000260828	561	1
ENSG00000205336	54929	4809
ENSG00000261633	9614	0
ENSG00000182885	21102	26
ENSG00000260467	20607	8
ENSG00000159625	37013	45
ENSG00000260438	1176	0
ENSG00000140854	21506	2115
ENSG00000140859	104837	3260
ENSG00000276166	667	0
ENSG00000274816	64	0
ENSG00000187185	18761	0
ENSG00000206833	107	0
ENSG00000070729	88789	167
ENSG00000159648	11682	52
ENSG00000166188	5786	518
ENSG00000103005	22073	2645
ENSG00000102996	21148	1884
ENSG00000207173	101	0
ENSG00000261151	895	2
ENSG00000070761	15790	454
ENSG00000260545	2469	0
ENSG00000260927	33728	122
ENSG00000070770	40200	1083
ENSG00000260867	20694	28
ENSG00000240863	269	0
ENSG00000103021	52680	360
ENSG00000103023	15051	23
ENSG00000181938	111068	390
ENSG00000212379	97	0
ENSG00000261078	810	0
ENSG00000252271	101	0
ENSG00000276131	655	0
ENSG00000260186	41145	84
ENSG00000103034	50783	688
ENSG00000200556	107	0
ENSG00000103037	8364	880
ENSG00000125107	109935	3328
ENSG00000276259	873	0
ENSG00000207493	135	0
ENSG00000281910	136	0
ENSG00000206952	134	0
ENSG00000260865	357	0
ENSG00000103042	19662	3496
ENSG00000279889	499	7
ENSG00000125166	27212	2625
ENSG00000245768	465486	844
ENSG00000200424	107	0
ENSG00000244003	297	0
ENSG00000260451	1024	0
ENSG00000242423	478	0
ENSG00000261638	32637	0
ENSG00000275808	282	0
ENSG00000244043	255	0
ENSG00000261144	202	0
ENSG00000200062	141	1
ENSG00000270222	735	0
ENSG00000260240	45034	51
ENSG00000261807	198621	241
ENSG00000261278	564	0
ENSG00000261436	152887	120
ENSG00000261590	261	0
ENSG00000278499	1026	0
ENSG00000261310	36432	18
ENSG00000259844	2415	3
ENSG00000261178	2809	1
ENSG00000224631	566	927
ENSG00000286653	4345	3
ENSG00000150394	389794	449
ENSG00000260600	1995	0
ENSG00000201289	323	0
ENSG00000260115	22377	0
ENSG00000207441	107	0
ENSG00000280261	138	0
ENSG00000237901	376	0
ENSG00000231589	2078	1
ENSG00000260332	485	0
ENSG00000261502	72869	189
ENSG00000269986	465	0
ENSG00000261199	462	4
ENSG00000260658	303783	511
ENSG00000241808	387	0
ENSG00000261743	613	0
ENSG00000279225	240	0
ENSG00000259864	183	0
ENSG00000261014	25680	45
ENSG00000261653	1129	6
ENSG00000260715	1406	1
ENSG00000261028	101302	125
ENSG00000260668	670	0
ENSG00000259846	235467	279
ENSG00000260187	1359	0
ENSG00000260068	242	0
ENSG00000140937	182360	5322
ENSG00000278893	2105	0
ENSG00000259847	34963	75
ENSG00000260834	43942	63
ENSG00000260364	199765	75
ENSG00000261742	291850	1029
ENSG00000261818	66280	183
ENSG00000260004	598	0
ENSG00000260695	2673	5
ENSG00000261234	265	0
ENSG00000201999	132	0
ENSG00000286928	7790	43
ENSG00000179776	38163	2349
ENSG00000246898	3612	9
ENSG00000166546	66235	470
ENSG00000260146	354	0
ENSG00000261656	11435	0
ENSG00000260851	47501	141
ENSG00000166548	44542	779
ENSG00000260755	612	0
ENSG00000261519	1910	0
ENSG00000275745	111	0
ENSG00000217555	13689	0
ENSG00000254788	26549	20
ENSG00000277978	382	0
ENSG00000089505	12745	0
ENSG00000140932	8828	71
ENSG00000260650	734	0
ENSG00000140931	10019	2024
ENSG00000183723	81958	2431
ENSG00000135720	30717	194
ENSG00000260465	10889	0
ENSG00000287965	12265	0
ENSG00000260558	1485	0
ENSG00000246777	2989	6
ENSG00000249961	46981	118
ENSG00000159593	70382	1117
ENSG00000258122	12016	0
ENSG00000168748	9740	0
ENSG00000172840	17166	583
ENSG00000166589	10796	18
ENSG00000166592	3858	157
ENSG00000166595	2359	939
ENSG00000172831	10653	2295
ENSG00000265408	20545	201
ENSG00000280416	437	0
ENSG00000172828	13905	135
ENSG00000172824	21170	2665
ENSG00000280334	2810	0
ENSG00000265918	299	0
ENSG00000067955	72075	2176
ENSG00000125149	38604	2405
ENSG00000237172	2895	686
ENSG00000102871	5725	2809
ENSG00000135722	4639	1117
ENSG00000265690	2431	23
ENSG00000102878	5265	5015
ENSG00000140939	5582	4813
ENSG00000196123	8442	4725
ENSG00000179044	5807	709
ENSG00000205250	6764	5454
ENSG00000102890	4919	5310
ENSG00000207948	75	0
ENSG00000280163	1675	198
ENSG00000125122	19910	3076
ENSG00000168701	2176	1105
ENSG00000135723	18095	4907
ENSG00000135740	34509	1008
ENSG00000262691	2677	0
ENSG00000196155	11990	3658
ENSG00000168676	37333	81
ENSG00000201201	330	0
ENSG00000159708	58407	137
ENSG00000159713	3710	638
ENSG00000239194	160	0
ENSG00000159714	22682	2671
ENSG00000176387	6902	1808
ENSG00000261320	798	0
ENSG00000159720	43168	5848
ENSG00000270049	24664	2247
ENSG00000159723	977	0
ENSG00000276075	10814	85
ENSG00000039523	28371	4947
ENSG00000261396	1550	0
ENSG00000259945	841	0
ENSG00000260894	269	0
ENSG00000261386	14745	465
ENSG00000280214	2121	0
ENSG00000259804	899	0
ENSG00000102974	76711	2851
ENSG00000237718	1766	0
ENSG00000159753	12582	404
ENSG00000102977	3304	1976
ENSG00000102981	1833	265
ENSG00000124074	4321	1372
ENSG00000159761	1944	253
ENSG00000141098	44809	2864
ENSG00000141084	83583	8267
ENSG00000270165	1335	0
ENSG00000102904	25384	616
ENSG00000102901	19655	552
ENSG00000168286	1876	0
ENSG00000102898	25645	2146
ENSG00000262141	157	0
ENSG00000038358	11448	3959
ENSG00000263126	3907	43
ENSG00000188038	3971	26
ENSG00000159792	36423	2134
ENSG00000141086	4726	0
ENSG00000261884	6404	356
ENSG00000205220	2359	295
ENSG00000213398	4382	2830
ENSG00000124067	26128	6930
ENSG00000141096	4887	9
ENSG00000167261	13193	43
ENSG00000167264	91575	976
ENSG00000262962	2521	0
ENSG00000263201	2476	0
ENSG00000202336	108	0
ENSG00000182810	2317	0
ENSG00000261864	44932	28
ENSG00000072736	144509	2065
ENSG00000201850	95	0
ENSG00000212445	135	0
ENSG00000262514	1187	0
ENSG00000279621	1141	0
ENSG00000240435	337	0
ENSG00000260891	9271	0
ENSG00000263276	3022	0
ENSG00000262160	3177	0
ENSG00000103067	9070	9972
ENSG00000284259	74	0
ENSG00000261469	823	0
ENSG00000103066	15755	930
ENSG00000260441	4282	0
ENSG00000103064	37308	949
ENSG00000252026	96	0
ENSG00000103061	26444	252
ENSG00000279649	2704	0
ENSG00000132600	47590	5406
ENSG00000259797	2236	0
ENSG00000222177	143	0
ENSG00000103056	90182	1620
ENSG00000279693	2938	0
ENSG00000287760	1160	4
ENSG00000274698	2036	9
ENSG00000199263	112	0
ENSG00000241334	334	0
ENSG00000184939	45983	2077
ENSG00000201164	144	0
ENSG00000260084	15731	117
ENSG00000275383	3043	37
ENSG00000252040	132	1
ENSG00000252640	118	0
ENSG00000062038	86428	4029
ENSG00000260577	1921	0
ENSG00000260860	893	0
ENSG00000261395	272	0
ENSG00000039068	98250	8583
ENSG00000200558	109	0
ENSG00000260798	9197	0
ENSG00000260459	484	0
ENSG00000103047	241652	2098
ENSG00000199979	102	0
ENSG00000275504	64	0
ENSG00000260999	20715	0
ENSG00000266801	3906	0
ENSG00000202497	104	0
ENSG00000271129	784	0
ENSG00000244378	2368	0
ENSG00000103044	13067	788
ENSG00000168802	14579	1
ENSG00000286140	14142	0
ENSG00000141076	99840	1353
ENSG00000207083	107	0
ENSG00000168807	121924	1187
ENSG00000200164	101	0
ENSG00000265113	1381	0
ENSG00000260914	23019	15
ENSG00000132612	15590	0
ENSG00000213380	19528	110
ENSG00000258429	3676	0
ENSG00000272617	6228	0
ENSG00000260371	21216	125
ENSG00000259900	16455	0
ENSG00000132603	5111	0
ENSG00000157315	8537	0
ENSG00000132604	53005	1011
ENSG00000103018	41646	1548
ENSG00000261527	1051	0
ENSG00000260108	2421	0
ENSG00000102908	139573	8294
ENSG00000223109	61	0
ENSG00000274093	431	0
ENSG00000260772	1588	0
ENSG00000181019	19673	2239
ENSG00000261602	710	0
ENSG00000262136	15551	194
ENSG00000141101	13056	1140
ENSG00000260290	1402	557
ENSG00000198373	179436	5292
ENSG00000252443	120	0
ENSG00000208017	100	0
ENSG00000157322	13748	866
ENSG00000277003	107	2
ENSG00000196696	89652	3738
ENSG00000226232	19801	0
ENSG00000255185	55195	0
ENSG00000239118	77	0
ENSG00000241183	496	17
ENSG00000090857	48206	1216
ENSG00000247228	35147	203
ENSG00000157335	14040	858
ENSG00000261145	106	3
ENSG00000261556	27039	1466
ENSG00000223496	5163	599
ENSG00000090861	37209	5500
ENSG00000265648	284	0
ENSG00000157349	45643	20
ENSG00000260537	73389	658
ENSG00000261777	31365	0
ENSG00000168872	26523	440
ENSG00000285710	23082	0
ENSG00000157350	63261	1263
ENSG00000260111	20046	0
ENSG00000240043	239	0
ENSG00000200153	107	0
ENSG00000157353	25680	3627
ENSG00000103051	42993	4287
ENSG00000189091	53880	5535
ENSG00000221514	80	0
ENSG00000221066	94	0
ENSG00000157368	80788	913
ENSG00000132613	24850	2181
ENSG00000279569	4170	0
ENSG00000103043	113722	5744
ENSG00000279412	2904	0
ENSG00000260156	870	0
ENSG00000214353	18217	0
ENSG00000279815	430	0
ENSG00000279122	1255	0
ENSG00000279123	713	0
ENSG00000262890	758	0
ENSG00000157423	428639	3277
ENSG00000221725	117	0
ENSG00000259833	12802	0
ENSG00000259798	649	0
ENSG00000180917	8327	697
ENSG00000261260	21189	44
ENSG00000172137	31724	22
ENSG00000261348	59532	132
ENSG00000262120	1036	0
ENSG00000260734	12075	20
ENSG00000262008	802	2
ENSG00000167377	15499	0
ENSG00000261611	41712	7
ENSG00000247324	3664	0
ENSG00000157429	100535	630
ENSG00000260520	3987	0
ENSG00000140835	13514	0
ENSG00000260015	1992	0
ENSG00000252339	99	0
ENSG00000260886	13236	8
ENSG00000198650	11433	0
ENSG00000260593	3109	71
ENSG00000140832	15954	815
ENSG00000040199	86867	1585
ENSG00000260185	9186	0
ENSG00000199301	107	0
ENSG00000263666	135	0
ENSG00000261513	1051	0
ENSG00000260612	1018	1
ENSG00000166747	80202	3478
ENSG00000223224	86	0
ENSG00000283057	232	0
ENSG00000262140	2146	44
ENSG00000224470	39293	0
ENSG00000182149	85204	5527
ENSG00000102984	35657	0
ENSG00000279592	997	0
ENSG00000261765	721	0
ENSG00000277481	70441	217
ENSG00000242176	155	0
ENSG00000263311	565	3
ENSG00000263232	1507	50
ENSG00000102967	19077	1599
ENSG00000140830	50143	318
ENSG00000257017	6551	0
ENSG00000261701	14099	0
ENSG00000260252	2587	0
ENSG00000140829	19300	3810
ENSG00000118557	64722	183
ENSG00000261673	580	6
ENSG00000261008	428734	1022
ENSG00000261774	301	0
ENSG00000283564	57	0
ENSG00000260664	107945	0
ENSG00000259768	157659	526
ENSG00000238731	62	0
ENSG00000261764	1279	0
ENSG00000279206	600	0
ENSG00000140836	1108987	4435
ENSG00000259209	3875	0
ENSG00000251868	60	0
ENSG00000279757	459	0
ENSG00000280092	541	0
ENSG00000272330	158	0
ENSG00000279591	970	0
ENSG00000271009	2072	0
ENSG00000260880	6989	0
ENSG00000284675	14285	0
ENSG00000261227	1916	0
ENSG00000279120	431	0
ENSG00000258779	118184	0
ENSG00000260848	25383	0
ENSG00000283457	15677	0
ENSG00000259817	3495	0
ENSG00000284670	1143	675
ENSG00000261404	353685	556
ENSG00000279420	601	0
ENSG00000279100	780	0
ENSG00000260471	499	0
ENSG00000261248	5105	0
ENSG00000275236	1460	0
ENSG00000103035	9475	637
ENSG00000259972	30220	4316
ENSG00000239763	782	0
ENSG00000260884	2298	0
ENSG00000214331	35839	2260
ENSG00000261079	2365	4
ENSG00000196436	14203	5220
ENSG00000276822	108	5
ENSG00000140839	13684	872
ENSG00000261170	19818	283
ENSG00000090863	159718	8570
ENSG00000251794	71	0
ENSG00000207525	101	0
ENSG00000240861	496	0
ENSG00000270945	626	4
ENSG00000168411	45479	1396
ENSG00000262904	1201	3
ENSG00000168404	29106	655
ENSG00000103089	61877	655
ENSG00000261458	1297	15
ENSG00000103091	128812	4928
ENSG00000186187	111971	3117
ENSG00000247033	2112	0
ENSG00000166816	4912	166
ENSG00000261058	24643	33
ENSG00000184517	23743	212
ENSG00000213318	783	0
ENSG00000168928	3059	14
ENSG00000168925	7351	22
ENSG00000240338	2124	22
ENSG00000050820	39873	6511
ENSG00000280152	4084	0
ENSG00000252101	89	4
ENSG00000153774	139806	2114
ENSG00000259999	3159	0
ENSG00000261783	1443	0
ENSG00000252122	135	0
ENSG00000261717	52023	76
ENSG00000274220	2557	0
ENSG00000166822	22444	0
ENSG00000261476	1766	0
ENSG00000183196	23394	14
ENSG00000203472	19512	0
ENSG00000273971	342	1
ENSG00000262583	16493	207
ENSG00000260092	16897	42
ENSG00000135702	6713	0
ENSG00000205084	19528	0
ENSG00000259992	67047	546
ENSG00000276408	668	0
ENSG00000034713	11507	0
ENSG00000276523	501	0
ENSG00000065457	26320	222
ENSG00000065427	21170	2249
ENSG00000287194	76	0
ENSG00000166848	114100	1833
ENSG00000284484	16783	0
ENSG00000282757	7569	0
ENSG00000240199	286	0
ENSG00000261424	760	0
ENSG00000283755	12360	0
ENSG00000261313	22294	29
ENSG00000199299	110	0
ENSG00000260223	40524	57
ENSG00000260983	33987	57
ENSG00000244485	569	0
ENSG00000286841	12528	20
ENSG00000152910	283480	0
ENSG00000287694	542337	154
ENSG00000252814	110	0
ENSG00000252022	88	0
ENSG00000273659	543	0
ENSG00000250514	23481	0
ENSG00000259995	191828	127
ENSG00000266426	84	0
ENSG00000260797	663	0
ENSG00000279856	1038	3
ENSG00000103111	11564	1675
ENSG00000205078	13808	0
ENSG00000261063	48484	41
ENSG00000226348	853	0
ENSG00000260922	65074	0
ENSG00000140873	187222	201
ENSG00000260701	13417	15
ENSG00000261154	19876	17
ENSG00000278862	3397	14
ENSG00000140876	19769	149
ENSG00000261707	1533	2
ENSG00000285538	4310	5
ENSG00000171724	191544	311
ENSG00000278926	1692	0
ENSG00000261330	494	0
ENSG00000261540	44772	6
ENSG00000166509	44247	19
ENSG00000260731	1415	0
ENSG00000261776	1104	0
ENSG00000186153	1113238	13148
ENSG00000276007	1090	0
ENSG00000279991	1798	0
ENSG00000260969	7338	0
ENSG00000287106	2111	0
ENSG00000260014	306	0
ENSG00000260733	10643	0
ENSG00000279887	1347	0
ENSG00000261837	1275	0
ENSG00000279129	2558	0
ENSG00000286894	2779	0
ENSG00000243101	726	0
ENSG00000280115	767	0
ENSG00000280190	2072	0
ENSG00000260816	4284	0
ENSG00000279732	122	0
ENSG00000261537	10386	0
ENSG00000280274	1294	0
ENSG00000260694	859	0
ENSG00000260479	11705	0
ENSG00000260511	4926	0
ENSG00000277954	4116	0
ENSG00000285918	2772	0
ENSG00000261722	16743	40
ENSG00000222244	120	0
ENSG00000261472	10691	50
ENSG00000178573	14895	675
ENSG00000277214	606	3
ENSG00000278058	804	11
ENSG00000275040	642	1
ENSG00000279378	2031	0
ENSG00000260876	133669	180
ENSG00000261390	55432	0
ENSG00000261082	29101	16
ENSG00000260237	5084	1
ENSG00000260706	101742	112
ENSG00000259867	408376	727
ENSG00000261376	1554	0
ENSG00000168589	10078	0
ENSG00000260183	4673	0
ENSG00000260737	19553	21
ENSG00000166446	206692	2508
ENSG00000260064	829	0
ENSG00000260594	5946	0
ENSG00000260896	66609	3
ENSG00000286221	178159	166
ENSG00000103121	53823	1
ENSG00000278985	1776	0
ENSG00000166451	26617	0
ENSG00000260213	18968	0
ENSG00000284512	73969	52
ENSG00000261061	716	0
ENSG00000166454	11509	0
ENSG00000166455	23771	0
ENSG00000260643	42710	0
ENSG00000261141	1126	0
ENSG00000261838	6745	0
ENSG00000245059	1543	0
ENSG00000140905	14451	0
ENSG00000166473	119496	1995
ENSG00000252608	107	0
ENSG00000286759	2157	0
ENSG00000135697	52454	138
ENSG00000280182	2168	0
ENSG00000260495	2693	70
ENSG00000261609	65233	1370
ENSG00000284473	76	14
ENSG00000272923	2098	124
ENSG00000153815	266593	6851
ENSG00000279021	968	0
ENSG00000260229	497	0
ENSG00000279476	2794	0
ENSG00000277255	65	0
ENSG00000275109	61	0
ENSG00000279681	506	0
ENSG00000279294	2059	0
ENSG00000279841	1846	0
ENSG00000261218	29621	0
ENSG00000197943	223589	1995
ENSG00000260682	318	0
ENSG00000276519	1069	0
ENSG00000184860	22627	772
ENSG00000086696	63531	141
ENSG00000261235	95296	215
ENSG00000260161	1132	0
ENSG00000135698	22427	1660
ENSG00000261029	5508	16
ENSG00000251888	286	4
ENSG00000259873	554	2
ENSG00000261285	83781	128
ENSG00000140945	1173676	2608
ENSG00000277387	89	0
ENSG00000280044	221	0
ENSG00000260862	56320	0
ENSG00000286528	16167	0
ENSG00000263360	303	0
ENSG00000260832	37069	0
ENSG00000261410	15164	0
ENSG00000263785	63	0
ENSG00000261103	20033	0
ENSG00000288554	7720	0
ENSG00000260788	52573	0
ENSG00000259914	702	0
ENSG00000260228	17868	54
ENSG00000230989	11760	1167
ENSG00000103150	52331	1587
ENSG00000260932	1428	0
ENSG00000140961	35022	248
ENSG00000103154	34145	72
ENSG00000166558	32970	38
ENSG00000199350	116	0
ENSG00000285792	4544	15
ENSG00000140943	63182	11985
ENSG00000274677	612	0
ENSG00000260018	521	15
ENSG00000260410	1861	17
ENSG00000103160	23052	1053
ENSG00000154099	33481	1633
ENSG00000103168	9224	12657
ENSG00000140955	6031	35
ENSG00000250685	4496	0
ENSG00000168418	21084	32
ENSG00000260858	5780	3
ENSG00000201361	114	0
ENSG00000103175	34999	204
ENSG00000260530	1488	0
ENSG00000260504	944	0
ENSG00000064270	95661	1688
ENSG00000261286	8103	224
ENSG00000140950	77679	1193
ENSG00000261243	1897	0
ENSG00000103187	52483	1597
ENSG00000261471	2434	0
ENSG00000135686	19176	2694
ENSG00000103194	79945	2987
ENSG00000285848	39484	7
ENSG00000103196	100784	1940
ENSG00000260859	980	0
ENSG00000279622	7432	12
ENSG00000260340	11251	9
ENSG00000153786	37361	5920
ENSG00000135709	66480	1352
ENSG00000153789	14115	24
ENSG00000278214	12294	19
ENSG00000275088	3306	0
ENSG00000131149	506680	24639
ENSG00000287787	81974	0
ENSG00000270313	216	0
ENSG00000179219	3006	0
ENSG00000266307	100	0
ENSG00000287946	7691	0
ENSG00000278716	1019	0
ENSG00000270124	3563	0
ENSG00000260417	3455	0
ENSG00000263968	298	0
ENSG00000131153	13876	197
ENSG00000154102	61046	3566
ENSG00000275393	534	0
ENSG00000287125	11367	0
ENSG00000283416	80	0
ENSG00000269898	939	0
ENSG00000131148	27851	1297
ENSG00000252311	125	0
ENSG00000270184	3236	0
ENSG00000270159	519	0
ENSG00000131143	8436	4257
ENSG00000270698	638	0
ENSG00000214259	664	2
ENSG00000286510	1830	1
ENSG00000279907	2492	4
ENSG00000140968	23445	335
ENSG00000274134	70	0
ENSG00000285163	23841	14
ENSG00000268804	943	0
ENSG00000285040	22059	65
ENSG00000269667	3132	0
ENSG00000285012	9136	13
ENSG00000279604	793	0
ENSG00000261177	8118	17
ENSG00000268078	593	1
ENSG00000268505	6121	2
ENSG00000269186	3767	0
ENSG00000268754	79884	164
ENSG00000199949	95	0
ENSG00000268532	6963	0
ENSG00000168367	18057	15
ENSG00000269826	2225	0
ENSG00000268473	1055	0
ENSG00000268388	34571	41
ENSG00000103241	4896	27
ENSG00000270020	3515	8
ENSG00000243697	796	117
ENSG00000103248	25058	2481
ENSG00000280278	1980	1
ENSG00000260944	2617	6
ENSG00000176692	2900	34
ENSG00000176678	7111	53
ENSG00000279142	2451	8
ENSG00000260387	818	3
ENSG00000261161	22623	56
ENSG00000274478	724	0
ENSG00000261175	31962	94
ENSG00000260026	1468	0
ENSG00000287010	6744	11
ENSG00000287161	61913	84
ENSG00000260795	298	0
ENSG00000232190	12322	7
ENSG00000261363	3048	0
ENSG00000260456	233859	239
ENSG00000285527	3251	0
ENSG00000261095	14309	0
ENSG00000261651	538	0
ENSG00000261697	29680	0
ENSG00000243705	153	0
ENSG00000280419	685	0
ENSG00000131152	31398	268
ENSG00000270006	535	0
ENSG00000270082	598	0
ENSG00000103264	65156	1003
ENSG00000269901	4941	0
ENSG00000140941	20827	1040
ENSG00000261592	3592	0
ENSG00000140948	86779	2772
ENSG00000276393	517	0
ENSG00000276337	4001	0
ENSG00000288568	24386	60
ENSG00000260750	5207	6
ENSG00000269935	1665	3
ENSG00000154118	96322	234
ENSG00000277504	533	0
ENSG00000226180	2611	0
ENSG00000104731	69508	3182
ENSG00000260671	7936	0
ENSG00000260498	6071	12
ENSG00000260177	26343	48
ENSG00000103257	39485	1052
ENSG00000278598	69	0
ENSG00000260466	1132	0
ENSG00000174990	55035	346
ENSG00000270385	781	0
ENSG00000260443	145	0
ENSG00000172530	128075	3869
ENSG00000261193	8223	149
ENSG00000260166	2730	18
ENSG00000205037	12945	169
ENSG00000260162	1358	0
ENSG00000261327	9632	586
ENSG00000260420	8613	33
ENSG00000261816	2182	0
ENSG00000261273	67727	966
ENSG00000225614	57799	1662
ENSG00000179588	83752	1637
ENSG00000263456	114	0
