GeneID	Length	second.sorted.bam
ENSG00000259672	2041	19
ENSG00000103642	3939	358
ENSG00000185088	8825	640
ENSG00000166128	5103	244
ENSG00000138613	5443	404
ENSG00000074410	6998	17928
ENSG00000259459	2233	532
ENSG00000259268	620	0
ENSG00000276651	2347	12
ENSG00000140455	7764	1191
ENSG00000259248	8827	254
ENSG00000197361	3614	173
ENSG00000103657	17059	4231
ENSG00000259589	580	4
ENSG00000199156	90	0
ENSG00000275785	288	0
ENSG00000035664	13612	599
ENSG00000259351	1072	25
ENSG00000166797	2260	496
ENSG00000028528	9789	4643
ENSG00000201071	112	17
ENSG00000157734	5767	404
ENSG00000166794	1723	1160
ENSG00000169118	9618	877
ENSG00000259316	3287	34
ENSG00000252774	160	2
ENSG00000166803	3741	96
ENSG00000103671	3103	527
ENSG00000206781	114	5
ENSG00000180357	12112	6362
ENSG00000259682	391	7
ENSG00000248415	1005	567
ENSG00000243403	348	124
ENSG00000239465	485	31
ENSG00000207223	102	15
ENSG00000207162	107	4
ENSG00000180304	7671	3008
ENSG00000265967	554	0
ENSG00000264937	240	44
ENSG00000259635	1609	25
ENSG00000166831	2104	88
ENSG00000221033	129	1
ENSG00000140451	4656	216
ENSG00000249240	1277	1
ENSG00000241839	3721	1415
ENSG00000287494	616	14
ENSG00000166839	5033	620
ENSG00000275332	433	10
ENSG00000274383	520	64
ENSG00000090487	3983	1367
ENSG00000103707	3432	158
ENSG00000270218	589	12
ENSG00000186198	924	39
ENSG00000277351	615	12
ENSG00000103710	2681	585
ENSG00000234438	3124	6
ENSG00000278737	622	13
ENSG00000246922	8536	2325
ENSG00000259258	267	7
ENSG00000090470	3235	1082
ENSG00000166855	5461	720
ENSG00000138615	5678	9037
ENSG00000279268	226	11
ENSG00000201709	107	3
ENSG00000138617	3715	616
ENSG00000206903	131	12
ENSG00000199568	116	3
ENSG00000259346	390	2
ENSG00000200156	116	0
ENSG00000174498	5514	1047
ENSG00000103742	7619	485
ENSG00000074603	10211	1419
ENSG00000270690	485	7
ENSG00000259232	297	47
ENSG00000252217	96	1
ENSG00000074696	7094	3411
ENSG00000207449	107	2
ENSG00000138614	4210	1066
ENSG00000074621	9084	1276
ENSG00000275638	466	0
ENSG00000174485	10623	731
ENSG00000238311	104	7
ENSG00000264737	87	1
ENSG00000103769	5680	2363
ENSG00000261544	428	11
ENSG00000259924	964	39
ENSG00000249271	879	108
ENSG00000283249	75	0
ENSG00000157890	9828	97
ENSG00000263512	100	0
ENSG00000261318	578	14
ENSG00000166938	5436	1201
ENSG00000260773	500	25
ENSG00000075131	2739	83
ENSG00000252712	136	2
ENSG00000223271	100	0
ENSG00000240821	579	0
ENSG00000169032	2971	759
ENSG00000261102	266	4
ENSG00000243404	323	28
ENSG00000261351	2168	125
ENSG00000174446	2476	309
ENSG00000266589	77	5
ENSG00000174444	5609	30362
ENSG00000199574	69	0
ENSG00000280554	71	0
ENSG00000202529	72	0
ENSG00000199673	99	0
ENSG00000200623	72	0
ENSG00000174442	4851	422
ENSG00000188501	3518	27
ENSG00000259471	833	5
ENSG00000137834	8556	498
ENSG00000274995	707	4
ENSG00000270490	2157	5
ENSG00000277152	6721	264
ENSG00000259437	423	0
ENSG00000259289	719	1
ENSG00000259347	3779	13
ENSG00000259246	272	0
ENSG00000166949	9330	2400
ENSG00000259202	472	13
ENSG00000103591	4138	1064
ENSG00000242634	392	2
ENSG00000103599	7122	226
ENSG00000259673	11554	548
ENSG00000189227	4751	121
ENSG00000270964	1533	14
ENSG00000137764	5031	802
ENSG00000259512	966	59
ENSG00000188779	4507	67
ENSG00000259410	401	3
ENSG00000245719	1986	2
ENSG00000206625	107	12
ENSG00000261702	235	20
ENSG00000260109	534	14
ENSG00000033800	10776	1192
ENSG00000260007	7276	211
ENSG00000129007	5038	66
ENSG00000128973	7344	3043
ENSG00000260602	391	29
ENSG00000260657	736	6
ENSG00000169018	7624	1857
ENSG00000137809	10866	2191
ENSG00000286770	1212	2
ENSG00000103647	3975	286
ENSG00000271232	889	0
ENSG00000140350	7544	2210
ENSG00000265195	76	14
ENSG00000258484	1563	198
ENSG00000259286	920	30
ENSG00000285919	3555	16
ENSG00000137808	1117	0
ENSG00000255346	12530	487
ENSG00000288068	4007	76
ENSG00000273851	1947	18
ENSG00000259265	872	0
ENSG00000212766	3576	578
ENSG00000259222	916	9
ENSG00000138604	6630	1381
ENSG00000261634	4852	20
ENSG00000259504	883	7
ENSG00000137819	6259	340
ENSG00000259645	694	19
ENSG00000259426	4717	525
ENSG00000207395	112	0
ENSG00000137807	6576	415
ENSG00000259191	655	3
ENSG00000137818	3252	15390
ENSG00000207119	209	31
ENSG00000259215	391	16
ENSG00000245750	31253	622
ENSG00000259457	890	1
ENSG00000259496	731	4
ENSG00000259309	1257	4
ENSG00000140332	12634	6813
ENSG00000207965	97	3
ENSG00000200216	106	0
ENSG00000259252	569	0
ENSG00000259503	527	5
ENSG00000259473	239	1
ENSG00000287741	2201	4
ENSG00000280639	3206	22
ENSG00000259227	393	5
ENSG00000281264	1021	20
ENSG00000280515	2066	11
ENSG00000137831	10996	3364
ENSG00000259532	472	7
ENSG00000274297	588	10
ENSG00000259624	440	0
ENSG00000259452	474	1
ENSG00000235420	946	219
ENSG00000166173	5552	205
ENSG00000259744	755	3
ENSG00000137821	9991	253
ENSG00000259470	1449	448
ENSG00000129028	2047	61
ENSG00000242276	889	208
ENSG00000187720	15837	7916
ENSG00000225362	2855	263
ENSG00000259964	4603	266
ENSG00000259781	646	1995
ENSG00000260586	1237	90
ENSG00000212664	555	2747
ENSG00000278408	585	23
ENSG00000278570	3244	345
ENSG00000260037	896	26
ENSG00000066933	20320	3376
ENSG00000200873	117	4
ENSG00000261632	781	20
ENSG00000260576	460	4
ENSG00000222094	185	3
ENSG00000166192	4982	128
ENSG00000243568	796	7
ENSG00000260173	393	10
ENSG00000175318	4990	1243
ENSG00000067225	8571	29656
ENSG00000137817	7646	8593
ENSG00000273025	1902	0
ENSG00000261460	3148	379
ENSG00000140488	3616	20
ENSG00000260729	4374	530
ENSG00000213614	12290	2631
ENSG00000260339	2676	29
ENSG00000243007	496	888
ENSG00000187806	1391	8
ENSG00000261423	2713	51
ENSG00000271072	818	48
ENSG00000261187	1135	30
ENSG00000166233	22878	1803
ENSG00000283798	97	0
ENSG00000260534	2155	0
ENSG00000278313	426	27
ENSG00000260144	1194	61
ENSG00000259783	637	6
ENSG00000260672	2441	26
ENSG00000259909	382	74
ENSG00000215186	2234	45
ENSG00000274350	223	1
ENSG00000175202	1134	2
ENSG00000261281	316	2
ENSG00000140463	4148	1492
ENSG00000159322	5931	4756
ENSG00000260898	5050	26
ENSG00000285729	738	3
ENSG00000259259	862	4
ENSG00000067141	8137	2394
ENSG00000259691	283	3
ENSG00000259440	786	3
ENSG00000259528	531	37
ENSG00000138622	6922	8
ENSG00000259650	371	2
ENSG00000183324	920	10
ENSG00000259186	748	3
ENSG00000156642	4032	1888
ENSG00000281183	2283	115
ENSG00000103855	5482	7894
ENSG00000276807	1664	0
ENSG00000205363	6573	348
ENSG00000260469	1640	4
ENSG00000260624	659	0
ENSG00000167139	1270	7
ENSG00000261801	5345	558
ENSG00000129038	3637	6113
ENSG00000067221	10458	1053
ENSG00000140464	12672	5143
ENSG00000287543	2802	89
ENSG00000260096	270	5
ENSG00000159289	3505	53
ENSG00000278604	223	1
ENSG00000214702	386	81
ENSG00000167178	5847	178
ENSG00000248540	3301	25
ENSG00000261543	554	1
ENSG00000278348	281	2
ENSG00000129009	2632	5446
ENSG00000137868	7669	2407
ENSG00000140481	7030	22
ENSG00000280309	5025	22
ENSG00000261384	382	0
ENSG00000277749	612	1
ENSG00000140459	3397	68
ENSG00000260266	3702	68
ENSG00000261821	4946	23
ENSG00000274937	834	1
ENSG00000277718	199	1
ENSG00000138623	3800	261
ENSG00000277391	76	0
ENSG00000286696	1684	9
ENSG00000138629	1885	1978
ENSG00000247240	3495	68
ENSG00000260103	3385	32
ENSG00000261775	361	33
ENSG00000212279	70	0
ENSG00000179361	6212	1621
ENSG00000179335	20443	6572
ENSG00000275527	479	0
ENSG00000260919	498	21
ENSG00000179151	5089	2683
ENSG00000140465	3361	18
ENSG00000140505	3132	8
ENSG00000103653	4570	3447
ENSG00000264386	86	1
ENSG00000140506	4107	11
ENSG00000261606	6793	5
ENSG00000213578	2002	0
ENSG00000140474	3514	12450
ENSG00000275411	66	0
ENSG00000140497	5000	5116
ENSG00000178802	9090	3347
ENSG00000178761	5015	1157
ENSG00000178741	1326	698
ENSG00000178718	2355	140
ENSG00000198794	4862	822
ENSG00000261813	334	1
ENSG00000199580	103	0
ENSG00000260483	277	0
ENSG00000138621	3750	1352
ENSG00000260152	608	13
ENSG00000203411	298	1
ENSG00000252722	131	1
ENSG00000240366	318	42
ENSG00000167173	5807	2781
ENSG00000261779	206	0
ENSG00000287926	1007	9
ENSG00000260660	2663	8
ENSG00000260104	176	3
ENSG00000261205	1192	1
ENSG00000167195	2082	44
ENSG00000277295	223	1
ENSG00000140478	3455	63
ENSG00000275992	223	3
ENSG00000260357	2305	12
ENSG00000259790	1297	72
ENSG00000140365	6650	3778
ENSG00000275645	418	10
ENSG00000140398	6939	9264
ENSG00000284343	75	0
ENSG00000140400	9124	13449
ENSG00000260274	1430	22
ENSG00000169375	12453	2364
ENSG00000241890	562	20
ENSG00000261714	466	21
ENSG00000276744	984	63
ENSG00000169410	8658	2027
ENSG00000260165	176	10
ENSG00000259931	271	12
ENSG00000260269	1095	46
ENSG00000169371	3516	586
ENSG00000260235	560	0
ENSG00000260206	572	4
ENSG00000177971	2565	740
ENSG00000275454	1217	42
ENSG00000274515	423	22
ENSG00000173548	8002	5106
ENSG00000173546	8290	1748
ENSG00000260892	563	0
ENSG00000203392	2205	65
ENSG00000182950	1132	15
ENSG00000246877	3188	56
ENSG00000260288	6254	55
ENSG00000260815	495	11
ENSG00000261043	2905	6
ENSG00000284385	101	0
ENSG00000187812	2112	21
ENSG00000241807	221	1
ENSG00000261820	474	0
ENSG00000140367	3830	861
ENSG00000266308	263	2
ENSG00000167196	11821	1239
ENSG00000169752	5020	37
ENSG00000260685	681	2
ENSG00000169758	5144	302
ENSG00000259422	2354	25
ENSG00000140374	5033	1269
ENSG00000196274	343	13
ENSG00000259581	2705	141
ENSG00000287503	697	21
ENSG00000159556	2171	0
ENSG00000259514	758	3
ENSG00000270036	724	0
ENSG00000140386	11610	2188
ENSG00000261232	267	11
ENSG00000266449	45	0
ENSG00000201510	340	1
ENSG00000117906	9901	689
ENSG00000243365	296	0
ENSG00000259565	1207	47
ENSG00000140368	4574	468
ENSG00000140391	8400	1779
ENSG00000259652	264	0
ENSG00000278991	1514	4
ENSG00000269951	672	5
ENSG00000173517	24184	2303
ENSG00000259722	245	2
ENSG00000230459	310	2
ENSG00000140382	6403	959
ENSG00000279033	1332	0
ENSG00000259362	3814	19
ENSG00000259420	1224	8
ENSG00000169783	4902	345
ENSG00000259666	2730	5
ENSG00000259281	663	1
ENSG00000280359	461	0
ENSG00000259213	841	0
ENSG00000260139	4818	119
ENSG00000260776	3175	23
ENSG00000261244	353	3
ENSG00000242066	265	1
ENSG00000214646	876	194
ENSG00000261403	571	2
ENSG00000261143	3758	192
ENSG00000167202	9763	2780
ENSG00000259792	483	12
ENSG00000183476	2881	13
ENSG00000199633	126	0
ENSG00000136425	2137	69
ENSG00000166411	6823	273
ENSG00000260988	1931	19
ENSG00000103740	8148	38
ENSG00000259708	685	0
ENSG00000140403	6591	1530
ENSG00000140395	7188	902
ENSG00000272418	369	0
ENSG00000259562	695	102
ENSG00000259322	449	24
ENSG00000277482	224	0
ENSG00000279694	2550	5
ENSG00000166426	959	2
ENSG00000259413	583	12
ENSG00000136381	10803	1190
ENSG00000259474	325	14
ENSG00000188266	5707	270
ENSG00000279373	1266	7
ENSG00000041357	6994	1035
ENSG00000169684	3623	27
ENSG00000261762	2154	7
ENSG00000080644	4761	28
ENSG00000279421	122	2
ENSG00000117971	4984	18
ENSG00000259555	1980	6
ENSG00000261303	2668	10
ENSG00000213307	530	3
ENSG00000273512	275	1
ENSG00000238166	392	32
ENSG00000136378	7760	1223
ENSG00000185787	6552	1656
ENSG00000288561	981	5
ENSG00000243711	483	143
ENSG00000252061	97	3
ENSG00000279235	683	45
ENSG00000103811	5892	3219
ENSG00000058335	9929	60
ENSG00000177699	1900	3
ENSG00000259234	10683	20
ENSG00000207695	84	1
ENSG00000259419	875	50
ENSG00000235711	4951	4
ENSG00000166557	19413	3280
ENSG00000287408	3169	150
ENSG00000169330	6994	76
ENSG00000259493	1049	7
ENSG00000259208	475	1
ENSG00000260674	158	0
ENSG00000213527	361	1
ENSG00000259229	214	7
ENSG00000252995	102	1
ENSG00000259548	539	8
ENSG00000136371	3027	55
ENSG00000261229	758	0
ENSG00000259332	982	0
ENSG00000279394	2260	13
ENSG00000286813	2194	46
ENSG00000180953	1614	136
ENSG00000288592	94	0
ENSG00000278600	2261	445
ENSG00000259642	4223	157
ENSG00000288604	349	0
ENSG00000259770	1081	11
ENSG00000140379	836	16
ENSG00000271364	948	0
ENSG00000279719	702	0
ENSG00000279705	1551	2
ENSG00000275460	260	0
ENSG00000086666	5153	1368
ENSG00000103876	7203	3158
ENSG00000259967	556	5
ENSG00000259417	6893	56
ENSG00000259361	5425	5
ENSG00000259495	8069	92
ENSG00000172379	7737	724
ENSG00000258010	2205	38
ENSG00000287813	2261	2
ENSG00000259175	2520	8
ENSG00000270919	538	5
ENSG00000284059	137	3
ENSG00000222139	107	1
ENSG00000136379	3620	392
ENSG00000271983	492	6
ENSG00000287108	2350	4
ENSG00000103888	7621	219
ENSG00000208003	96	0
ENSG00000259546	683	0
ENSG00000259649	744	3
ENSG00000117899	7455	959
ENSG00000260619	2455	24
ENSG00000265855	57	1
ENSG00000277782	389	32
ENSG00000140406	4866	844
ENSG00000156206	1960	4
ENSG00000279834	2536	15
ENSG00000259461	706	1
ENSG00000172349	12094	1030
ENSG00000271725	476	5
ENSG00000172345	6339	202
ENSG00000286488	3998	92
ENSG00000259343	14159	158
ENSG00000188869	4977	62
ENSG00000273920	543	12
ENSG00000284709	385	6
ENSG00000275995	545	2
ENSG00000259543	564	3
ENSG00000259594	1508	9
ENSG00000259692	7169	29
ENSG00000259622	396	3
ENSG00000183496	4342	427
ENSG00000259518	2714	4
ENSG00000287872	3262	16
ENSG00000140598	4708	416
ENSG00000212170	162	0
ENSG00000285974	928	4
ENSG00000188659	4160	148
ENSG00000274376	4875	112
ENSG00000278662	4720	878
ENSG00000259429	1855	135
ENSG00000237550	717	7568
ENSG00000278202	785	6
ENSG00000197978	6576	957
ENSG00000275695	457	7
ENSG00000276710	7178	2637
ENSG00000278603	224	11
ENSG00000255769	1758	1331
ENSG00000277741	1551	316
ENSG00000259637	433	3
ENSG00000284803	312	0
ENSG00000182774	3188	444
ENSG00000260836	2211	0
ENSG00000278013	421	5
ENSG00000214575	8215	50
ENSG00000259462	5014	14
ENSG00000103723	11074	471
ENSG00000259707	636	20
ENSG00000228141	2820	28
ENSG00000259315	2096	416
ENSG00000279758	737	55
ENSG00000259442	1091	6
ENSG00000286817	1204	3
ENSG00000250988	1053	22
ENSG00000252690	4325	58
ENSG00000186628	6536	58
ENSG00000277864	127	0
ENSG00000156232	5123	697
ENSG00000103942	14685	792
ENSG00000259805	754	2
ENSG00000169612	1565	224
ENSG00000169609	13899	1132
ENSG00000260608	421	16
ENSG00000064726	4066	625
ENSG00000273747	688	23
ENSG00000259767	454	25
ENSG00000260351	499	3
ENSG00000259308	404	15
ENSG00000263643	81	0
ENSG00000286872	2474	15
ENSG00000136404	2496	127
ENSG00000166503	16058	1009
ENSG00000260579	396	0
ENSG00000259986	943	41
ENSG00000169594	4795	26
ENSG00000140600	3363	3
ENSG00000156218	9752	124
ENSG00000212374	96	3
ENSG00000261665	416	6
ENSG00000200444	91	0
ENSG00000274128	408	3
ENSG00000259609	996	6
ENSG00000259404	1798	23
ENSG00000280038	3350	411
ENSG00000259694	546	8
ENSG00000259511	998	24
ENSG00000259726	4910	717
ENSG00000225151	4915	7531
ENSG00000278422	247	33
ENSG00000184206	6065	1380
ENSG00000259633	102	3
ENSG00000259683	970	299
ENSG00000244056	265	57
ENSG00000259570	389	247
ENSG00000235370	8796	228
ENSG00000272887	3730	0
ENSG00000259538	205	3
ENSG00000259774	1212	249
ENSG00000278785	247	29
ENSG00000197627	204	11
ENSG00000259551	546	7
ENSG00000259302	33	1
ENSG00000230373	3899	1345
ENSG00000259244	492	27
ENSG00000189136	3222	276
ENSG00000259728	3000	33
ENSG00000275120	3668	34
ENSG00000176371	4878	529
ENSG00000256278	1018	29
ENSG00000276278	1223	0
ENSG00000176700	10717	342
ENSG00000254779	762	0
ENSG00000177082	9622	643
ENSG00000277578	277	0
ENSG00000197696	1022	52
ENSG00000140612	5492	1118
ENSG00000259654	487	18
ENSG00000285667	1711	71
ENSG00000166716	8190	4034
ENSG00000259415	429	5
ENSG00000136383	10940	621
ENSG00000200991	118	1
ENSG00000156222	3447	17
ENSG00000286505	2184	5
ENSG00000207037	107	0
ENSG00000212388	107	1
ENSG00000271044	630	1
ENSG00000073417	8004	1153
ENSG00000259270	179	0
ENSG00000229212	2972	742
ENSG00000259449	874	0
ENSG00000259295	11495	3159
ENSG00000277582	247	0
ENSG00000188388	1679	308
ENSG00000218052	5516	86
ENSG00000259317	368	2
ENSG00000170776	20280	5500
ENSG00000284160	67	0
ENSG00000251891	62	3
ENSG00000259630	406	15
ENSG00000259375	953	0
ENSG00000259367	660	3
ENSG00000259276	568	7
ENSG00000202081	107	24
ENSG00000259453	746	36
ENSG00000259544	569	10
ENSG00000259407	964	43
ENSG00000259762	494	30
ENSG00000259416	855	42
ENSG00000183655	7111	1240
ENSG00000221634	83	5
ENSG00000259195	174	2
ENSG00000252931	103	0
ENSG00000264406	96	0
ENSG00000259608	255	0
ENSG00000260477	3071	9
ENSG00000273540	13593	24
ENSG00000252964	111	0
ENSG00000261077	403	0
ENSG00000200206	73	0
ENSG00000260125	2440	5
ENSG00000259734	499	1
ENSG00000259636	351	1
ENSG00000259620	499	1
ENSG00000259761	801	1
ENSG00000259560	1545	3
ENSG00000207150	107	0
ENSG00000259527	1966	5
ENSG00000287391	1812	0
ENSG00000140538	26750	582
ENSG00000259183	231	0
ENSG00000260305	2663	9
ENSG00000259494	6402	168
ENSG00000173867	3272	4
ENSG00000181991	5628	837
ENSG00000279945	517	0
ENSG00000140543	6853	203
ENSG00000259569	276	4
ENSG00000249487	2734	15
ENSG00000221630	91	1
ENSG00000207703	110	0
ENSG00000283484	78	0
ENSG00000181026	5976	1147
ENSG00000172183	7165	636
ENSG00000259676	571	0
ENSG00000157766	10915	104
ENSG00000140511	3489	610
ENSG00000140545	6807	6928
ENSG00000259350	470	0
ENSG00000259489	977	12
ENSG00000261549	727	15
ENSG00000260275	310	0
ENSG00000260123	1938	6
ENSG00000261407	756	1
ENSG00000140526	10068	2056
ENSG00000239151	62	1
ENSG00000259699	949	53
ENSG00000259948	678	0
ENSG00000140522	1848	21
ENSG00000140525	7766	583
ENSG00000140521	6737	3586
ENSG00000275101	72	4
ENSG00000261441	1109	7
ENSG00000279708	1537	0
ENSG00000287717	1265	0
ENSG00000255571	9782	296
ENSG00000284329	90	0
ENSG00000140519	2583	7
ENSG00000259218	2573	5
ENSG00000261478	1456	3
ENSG00000259713	501	2
ENSG00000140534	8415	285
ENSG00000259615	459	3
ENSG00000166813	5017	519
ENSG00000166819	3795	996
ENSG00000166821	3171	511
ENSG00000241362	307	32
ENSG00000140527	4054	238
ENSG00000259561	449	42
ENSG00000206590	107	3
ENSG00000166823	2369	24
ENSG00000259441	878	1
ENSG00000188095	1809	34
ENSG00000166825	4865	2011
ENSG00000157823	9237	1016
ENSG00000250021	2673	2
ENSG00000264966	85	12
ENSG00000259677	746	25
ENSG00000264796	100	7
ENSG00000212420	107	13
ENSG00000242498	8590	1091
ENSG00000252645	62	0
ENSG00000259273	514	2
ENSG00000280377	586	0
ENSG00000140548	5004	1885
ENSG00000265871	87	14
ENSG00000273691	1049	80
ENSG00000259291	2902	299
ENSG00000276376	63	0
ENSG00000182054	2787	4838
ENSG00000259685	652	4
ENSG00000185033	7006	9406
ENSG00000240470	294	2
ENSG00000225193	396	82
ENSG00000185043	1472	3199
ENSG00000183208	5778	291
ENSG00000284626	4014	13
ENSG00000213471	3902	40
ENSG00000261147	3838	7
ENSG00000182768	3116	360
ENSG00000275674	518	4
ENSG00000228998	588	48
ENSG00000270322	184	0
ENSG00000275345	413	6
ENSG00000271396	894	26
ENSG00000214433	779	35
ENSG00000275803	269	5
ENSG00000279980	1851	13
ENSG00000238244	354	0
ENSG00000196391	8472	461
ENSG00000259262	250	3
ENSG00000140575	11507	5442
ENSG00000259177	458	14
ENSG00000140577	10816	2945
ENSG00000259212	474	32
ENSG00000259314	807	40
ENSG00000259736	957	41
ENSG00000285560	888	43
ENSG00000259746	309	69
ENSG00000278370	473	13
ENSG00000245479	1504	29
ENSG00000197299	6656	89
ENSG00000200677	70	0
ENSG00000287061	1794	2
ENSG00000259704	1352	20
ENSG00000241869	273	2
ENSG00000140564	4732	5591
ENSG00000182511	4202	1455
ENSG00000196547	9763	6919
ENSG00000259661	795	0
ENSG00000184508	5229	414
ENSG00000140553	7498	8241
ENSG00000258384	1858	57
ENSG00000166965	4969	925
ENSG00000198901	5523	52
ENSG00000284946	7148	155
ENSG00000258725	4985	86
ENSG00000200142	98	0
ENSG00000184056	3755	214
ENSG00000214432	3429	16
ENSG00000278514	435	2
ENSG00000258542	109	0
ENSG00000275929	363	0
ENSG00000258665	328	0
ENSG00000285661	2017	3
ENSG00000185518	12454	24
ENSG00000285883	1002	2
ENSG00000258551	3401	6
ENSG00000258954	431	2
ENSG00000258765	592	1
ENSG00000258540	290	0
ENSG00000259057	1115	4
ENSG00000176463	9422	702
ENSG00000260661	1304	9
ENSG00000258761	539	0
ENSG00000258726	601	1
ENSG00000258925	838	128
ENSG00000140557	5850	147
ENSG00000239197	143	1
ENSG00000258739	974	11
ENSG00000259170	480	2
ENSG00000183643	1787	5
ENSG00000258647	4650	191
ENSG00000258676	4477	97
ENSG00000260337	3889	55
ENSG00000271763	446	18
ENSG00000185442	4469	1622
ENSG00000259064	342	30
ENSG00000275965	361	4
ENSG00000272298	240	0
ENSG00000253954	303	69
ENSG00000258741	3033	92
ENSG00000240484	348	1
ENSG00000258562	526	4
ENSG00000260361	1736	92
ENSG00000258527	793	53
ENSG00000258922	464	22
ENSG00000274215	607	7
ENSG00000272888	5853	1204
ENSG00000279765	4734	81
ENSG00000173575	16951	9437
ENSG00000284324	77	0
ENSG00000182175	13221	1320
ENSG00000258611	1021	9
ENSG00000285663	2026	6
ENSG00000257060	7482	18
ENSG00000258888	682	1
ENSG00000258971	232	1
ENSG00000258909	2284	6
ENSG00000258787	559	4
ENSG00000258631	668	0
ENSG00000258754	9541	14
ENSG00000258627	102	0
ENSG00000258476	8415	11
ENSG00000259123	442	0
ENSG00000258831	915	1
ENSG00000258785	2664	3
ENSG00000259724	3471	3
ENSG00000258895	520	29
ENSG00000258570	403	1
ENSG00000140563	13237	157
ENSG00000258632	435	0
ENSG00000287328	105	0
ENSG00000287950	2486	1
ENSG00000285866	775	1
ENSG00000259331	648	2
ENSG00000286917	436	0
ENSG00000277654	4344	787
ENSG00000270017	475	0
ENSG00000258433	1470	5
ENSG00000258773	4467	2
ENSG00000248441	13970	57
ENSG00000273923	539	1
ENSG00000280304	3497	9
ENSG00000285700	1545	2
ENSG00000259134	4113	13
ENSG00000258489	1504	0
ENSG00000275016	8239	8
ENSG00000222076	191	1
ENSG00000275443	1097	9
ENSG00000259702	1635	5
ENSG00000273771	2797	15
ENSG00000247809	10503	142
ENSG00000280048	3424	26
ENSG00000277135	981	16
ENSG00000259359	757	25
ENSG00000278146	249	0
ENSG00000259763	902	22
ENSG00000280291	3089	11
ENSG00000185551	6476	2914
ENSG00000283888	47	0
ENSG00000275322	1133	13
ENSG00000259275	7083	92
ENSG00000259614	843	9
ENSG00000259542	812	2
ENSG00000259312	552	1
ENSG00000250825	748	6
ENSG00000242295	340	0
ENSG00000259534	542	4
ENSG00000222617	310	0
ENSG00000274079	283	1
ENSG00000259340	137	0
ENSG00000214424	1610	21
ENSG00000259282	627	1
ENSG00000185594	1491	3
ENSG00000223120	316	0
ENSG00000259485	1917	7
ENSG00000259403	723	2
ENSG00000259664	8614	19
ENSG00000242863	319	4
ENSG00000251729	127	0
ENSG00000279091	7739	11
ENSG00000259582	1886	1
ENSG00000287267	865	1
ENSG00000287321	428	1
ENSG00000251209	16315	44
ENSG00000259870	2098	4
ENSG00000287000	3365	3
ENSG00000140450	4062	354
ENSG00000259478	1963	7
ENSG00000258483	2582	11
ENSG00000283372	98	0
ENSG00000259199	834	0
ENSG00000222361	97	0
ENSG00000259611	3060	5
ENSG00000259320	1961	10
ENSG00000259266	150	0
ENSG00000259041	385	1
ENSG00000274312	551	5
ENSG00000277987	2313	11
ENSG00000283597	4233	9
ENSG00000259507	573	1
ENSG00000259424	334	3
ENSG00000140443	13941	5909
ENSG00000278022	459	5
ENSG00000264480	77	4
ENSG00000287191	753	23
ENSG00000259621	263	25
ENSG00000259475	588	15
ENSG00000183571	1627	1
ENSG00000278090	3243	3
ENSG00000182253	7774	555
ENSG00000261054	2562	9
ENSG00000103852	6148	900
ENSG00000261616	2677	65
ENSG00000259921	3910	80
ENSG00000168904	9279	418
ENSG00000259706	2384	227
ENSG00000259228	952	28
ENSG00000259257	625	3
ENSG00000259590	323	4
ENSG00000259760	198	2
ENSG00000274294	621	9
ENSG00000259341	11392	23
ENSG00000286893	1601	1
ENSG00000279846	564	2
ENSG00000241562	736	20
ENSG00000068305	6925	1569
ENSG00000201724	92	2
ENSG00000183060	5697	702
ENSG00000182397	3979	175
ENSG00000259655	739	0
ENSG00000241588	202	0
ENSG00000259363	7716	155
ENSG00000254744	572	2
ENSG00000140470	8394	417
ENSG00000259219	2393	26
ENSG00000252957	110	0
ENSG00000259356	1781	5
ENSG00000189419	5783	50
ENSG00000259430	1832	28
ENSG00000154227	5130	35
ENSG00000270127	2389	251
ENSG00000251819	103	13
ENSG00000259205	1122	180
ENSG00000259540	632	14
ENSG00000140471	7724	395
ENSG00000200095	107	6
ENSG00000183475	5338	411
ENSG00000212306	95	4
ENSG00000259381	1222	23
ENSG00000259579	643	1
ENSG00000279588	3773	28
ENSG00000259586	164	1
ENSG00000232386	1479	114
ENSG00000272808	8164	255
ENSG00000259604	1183	0
ENSG00000272639	564	0
ENSG00000184254	5335	105
ENSG00000278456	635	6
ENSG00000259583	7699	148
ENSG00000154237	17491	1623
ENSG00000259376	491	16
ENSG00000259755	720	22
ENSG00000287892	1230	17
ENSG00000259365	556	6
ENSG00000259182	762	15
ENSG00000131873	5667	896
ENSG00000131871	3758	365
ENSG00000131876	3669	737
ENSG00000259172	2590	495
ENSG00000140479	13238	7995
ENSG00000279970	1993	662
ENSG00000259764	639	58
ENSG00000274139	516	6
ENSG00000277210	2143	4
ENSG00000282793	313	0
ENSG00000259464	439	0
ENSG00000259695	664	1
ENSG00000286733	7483	81
ENSG00000184277	11894	794
ENSG00000252614	107	8
ENSG00000185418	4455	222
ENSG00000259658	970	56
ENSG00000259660	15281	499
ENSG00000259236	1798	49
ENSG00000240927	276	0
ENSG00000184140	1238	1
ENSG00000182854	2119	2
ENSG00000232459	939	1
ENSG00000214344	2054	2
ENSG00000257109	938	5
ENSG00000259454	414	1
ENSG00000259646	51	3
ENSG00000177693	1072	16
ENSG00000183909	1759	4
ENSG00000275771	880	1
ENSG00000248893	1219	18
ENSG00000259553	1558	18
ENSG00000284557	138	0
