GeneID	Length	third.sorted.bam
ENSG00000169857	1836	163
ENSG00000184984	6041	8
ENSG00000278472	457	2
ENSG00000287840	845	7
ENSG00000259505	1203	3
ENSG00000134153	1452	820
ENSG00000243094	404	18
ENSG00000182405	6604	89
ENSG00000134152	7311	908
ENSG00000128463	4445	940
ENSG00000140199	10268	669
ENSG00000259468	387	0
ENSG00000207091	101	0
ENSG00000182117	507	365
ENSG00000184507	4196	4
ENSG00000176454	4702	927
ENSG00000259904	1063	20
ENSG00000175265	6750	6043
ENSG00000221649	82	0
ENSG00000260639	338	7
ENSG00000261081	970	3
ENSG00000279092	4824	113
ENSG00000259917	1570	502
ENSG00000261559	1481	69
ENSG00000278582	448	0
ENSG00000215252	7670	6649
ENSG00000221065	82	0
ENSG00000259892	951	4
ENSG00000252425	101	0
ENSG00000261304	1409	0
ENSG00000287973	565	0
ENSG00000159248	2922	0
ENSG00000250007	4715	2
ENSG00000159251	2290	18
ENSG00000259751	1259	27
ENSG00000021776	13431	1385
ENSG00000231409	315	146
ENSG00000198146	5439	157
ENSG00000279364	1734	0
ENSG00000259181	473	1
ENSG00000280396	369	0
ENSG00000259587	1102	9
ENSG00000259665	370	8
ENSG00000255192	1886	29
ENSG00000259397	730	16
ENSG00000259336	1342	2
ENSG00000259592	512	45
ENSG00000259516	1074	39
ENSG00000134146	9347	134
ENSG00000259710	385	33
ENSG00000259585	1192	64
ENSG00000265102	109	3
ENSG00000259688	224	14
ENSG00000259411	1078	6
ENSG00000248079	2852	3
ENSG00000259217	150	0
ENSG00000259245	1102	2
ENSG00000265098	68	0
ENSG00000259639	1619	2
ENSG00000259395	2428	1
ENSG00000259737	3942	0
ENSG00000270500	228	0
ENSG00000186073	9278	234
ENSG00000261635	725	8
ENSG00000261315	2177	30
ENSG00000260582	1102	3
ENSG00000261191	565	1
ENSG00000223518	2629	3
ENSG00000212511	220	0
ENSG00000259280	1390	0
ENSG00000134138	10817	135
ENSG00000277202	81	0
ENSG00000206676	103	1
ENSG00000259460	464	0
ENSG00000274444	398	2
ENSG00000274216	282	3
ENSG00000270304	1074	1
ENSG00000259434	3261	1
ENSG00000243122	413	1
ENSG00000166069	5313	0
ENSG00000259225	2687	8
ENSG00000236914	2758	10
ENSG00000259380	7339	9
ENSG00000166068	7750	539
ENSG00000171262	6851	249
ENSG00000259192	781	1
ENSG00000172575	6105	68
ENSG00000286786	6449	41
ENSG00000259326	2129	15
ENSG00000259598	553	2
ENSG00000175779	8474	21
ENSG00000259731	823	3
ENSG00000274281	2127	8
ENSG00000259345	6996	241
ENSG00000259278	2217	9
ENSG00000259423	1647	7
ENSG00000175746	3078	12
ENSG00000259447	1112	81
ENSG00000259269	3219	17
ENSG00000259390	721	3
ENSG00000137801	9158	2542
ENSG00000276107	733	15
ENSG00000278621	526	7
ENSG00000150667	3463	91
ENSG00000259580	318	0
ENSG00000261136	3047	22
ENSG00000166073	4517	72
ENSG00000259432	567	0
ENSG00000246863	4839	0
ENSG00000200305	105	0
ENSG00000128829	11988	1724
ENSG00000259389	334	1
ENSG00000140319	2047	4027
ENSG00000248508	5089	138
ENSG00000259584	864	5
ENSG00000275636	456	2
ENSG00000104081	5447	1018
ENSG00000259409	461	0
ENSG00000259239	1447	0
ENSG00000156970	4463	514
ENSG00000137843	6697	665
ENSG00000259288	608	0
ENSG00000273786	684	0
ENSG00000260648	4028	0
ENSG00000279537	2442	2
ENSG00000176753	2306	29
ENSG00000279409	1870	18
ENSG00000137841	7349	1575
ENSG00000230778	1143	0
ENSG00000273855	442	9
ENSG00000259307	568	1
ENSG00000244705	938	0
ENSG00000259198	4020	6
ENSG00000259330	3024	245
ENSG00000188549	7510	1165
ENSG00000252714	112	0
ENSG00000233041	941	3
ENSG00000140323	12752	320
ENSG00000259368	482	0
ENSG00000128944	3654	421
ENSG00000128928	6857	4756
ENSG00000140320	5449	1482
ENSG00000259364	584	17
ENSG00000259211	729	5
ENSG00000169105	2175	701
ENSG00000244251	564	1
ENSG00000259536	2321	7
ENSG00000128891	8648	369
ENSG00000223313	104	9
ENSG00000166133	2489	280
ENSG00000203573	298	0
ENSG00000137812	10250	317
ENSG00000265814	264	1
ENSG00000259254	516	2
ENSG00000245849	2820	435
ENSG00000051180	3084	170
ENSG00000137824	5114	1215
ENSG00000271236	278	1
ENSG00000137880	1481	21
ENSG00000104129	5628	477
ENSG00000188277	2470	592
ENSG00000166140	4779	1753
ENSG00000166143	867	14
ENSG00000261183	1239	275
ENSG00000166145	3542	6956
ENSG00000104140	1650	696
ENSG00000274798	163	3
ENSG00000104142	4029	1680
ENSG00000251161	1711	14
ENSG00000128917	4754	919
ENSG00000259405	134	4
ENSG00000128965	2051	449
ENSG00000128908	6940	1387
ENSG00000259617	500	18
ENSG00000259463	414	14
ENSG00000259521	712	6
ENSG00000280036	1854	11
ENSG00000259547	301	7
ENSG00000283133	168	0
ENSG00000157021	890	10
ENSG00000178997	3661	6
ENSG00000240847	301	0
ENSG00000187446	3947	2499
ENSG00000247556	12673	2124
ENSG00000285920	3451	0
ENSG00000104147	1201	29
ENSG00000137804	3608	27
ENSG00000259396	476	4
ENSG00000137806	1786	150
ENSG00000137815	5770	3658
ENSG00000200407	103	3
ENSG00000137825	2093	23
ENSG00000062524	3491	105
ENSG00000103932	7046	1292
ENSG00000259838	332	36
ENSG00000092445	10770	560
ENSG00000260926	1387	0
ENSG00000174197	17651	1433
ENSG00000207766	94	1
ENSG00000270702	303	13
ENSG00000260814	510	0
ENSG00000137802	10357	2208
ENSG00000250379	979	0
ENSG00000243789	1964	8
ENSG00000168970	7862	620
ENSG00000243708	4446	41
ENSG00000137877	12312	1975
ENSG00000200293	117	3
ENSG00000264850	57	0
ENSG00000174171	6752	95
ENSG00000103966	7864	1368
ENSG00000278493	511	3
ENSG00000259883	1174	4
ENSG00000246740	2499	3
ENSG00000188089	5823	6
ENSG00000257797	467	0
ENSG00000159337	5146	6
ENSG00000168907	6103	824
ENSG00000166887	8354	2930
ENSG00000207712	97	0
ENSG00000261002	988	20
ENSG00000103978	5594	2192
ENSG00000214013	10954	501
ENSG00000260571	498	21
ENSG00000258461	4670	23
ENSG00000092529	12774	114
ENSG00000103994	12226	1826
ENSG00000201077	107	4
ENSG00000092531	5852	411
ENSG00000261684	3399	17
ENSG00000285942	2549	0
ENSG00000180979	8114	270
ENSG00000137814	4305	423
ENSG00000261822	710	0
ENSG00000260490	507	69
ENSG00000159433	20776	315
ENSG00000260282	333	0
ENSG00000140326	5448	1187
ENSG00000278769	821	0
ENSG00000274403	629	16
ENSG00000128881	12921	287
ENSG00000246283	2135	0
ENSG00000286877	717	2
ENSG00000260799	1438	1
ENSG00000254793	1049	8
ENSG00000159459	9928	1178
ENSG00000285080	473	0
ENSG00000281269	87	0
ENSG00000205871	792	239
ENSG00000137842	4746	1602
ENSG00000260928	679	10
ENSG00000285117	593	5
ENSG00000261687	532	29
ENSG00000166946	6655	401
ENSG00000166947	3039	0
ENSG00000104055	3707	21
ENSG00000202211	102	0
ENSG00000261679	485	1
ENSG00000159495	2334	1
ENSG00000260406	465	0
ENSG00000168806	6934	270
ENSG00000168803	5735	179
ENSG00000140265	6634	490
ENSG00000137822	11171	623
ENSG00000243871	344	6
ENSG00000067369	12976	1891
ENSG00000166963	10646	442
ENSG00000168781	8075	2126
ENSG00000237289	3310	3332
ENSG00000242866	8102	164
ENSG00000222398	106	1
ENSG00000284772	1684	6
ENSG00000166762	8093	451
ENSG00000206991	107	18
ENSG00000275601	635	125
ENSG00000224677	158	71
ENSG00000249839	3235	825
ENSG00000223572	2777	3229
ENSG00000166763	5328	194
ENSG00000201136	108	2
ENSG00000205771	3925	187
ENSG00000206589	107	9
ENSG00000167004	4221	20910
ENSG00000128886	2500	97
ENSG00000262560	2326	0
ENSG00000140264	9185	4317
ENSG00000221792	101	0
ENSG00000184716	2977	1
ENSG00000242028	7777	127
ENSG00000140259	2261	186
ENSG00000092470	4054	126
ENSG00000200391	113	1
ENSG00000171877	6692	83
ENSG00000227973	396	8
ENSG00000185607	1124	30
ENSG00000224055	803	0
ENSG00000166734	7105	1393
ENSG00000250130	1002	316
ENSG00000259499	655	15
ENSG00000259595	625	8
ENSG00000137770	9277	429
ENSG00000259335	1768	4
ENSG00000259563	498	9
ENSG00000179523	3453	147
ENSG00000104131	3127	1376
ENSG00000259659	653	37
ENSG00000104133	11853	2404
ENSG00000229474	4771	101
ENSG00000206957	98	4
ENSG00000166710	6079	13360
ENSG00000185880	9265	882
ENSG00000276121	526	1
ENSG00000259479	2925	552
ENSG00000259187	424	0
ENSG00000238845	113	1
ENSG00000212424	165	0
ENSG00000259742	509	1
ENSG00000259231	1141	0
ENSG00000252117	104	0
ENSG00000167014	1502	1
ENSG00000252475	104	0
ENSG00000259304	1144	0
ENSG00000252288	104	0
ENSG00000212550	165	0
ENSG00000140263	12428	1147
ENSG00000259418	542	11
ENSG00000252171	113	5
ENSG00000259352	426	0
ENSG00000140279	9662	37
ENSG00000140274	2549	0
ENSG00000140254	3721	21
ENSG00000137857	8784	548
ENSG00000259539	595	0
ENSG00000138606	4894	114
ENSG00000259519	292	2
ENSG00000259932	623	1
ENSG00000260035	308	1
ENSG00000279014	597	0
ENSG00000261709	128	0
ENSG00000259338	397	36
ENSG00000259520	4290	13
ENSG00000137860	5189	25
ENSG00000285597	969	10
ENSG00000235390	616	0
ENSG00000259433	2426	1
ENSG00000238941	107	0
ENSG00000171766	6398	116
ENSG00000275672	1424	3
ENSG00000171763	3397	153
ENSG00000166920	1405	31
ENSG00000259342	729	2
ENSG00000284386	80	0
ENSG00000259354	3886	118
ENSG00000104154	8026	261
ENSG00000179362	3091	114
ENSG00000207516	128	0
ENSG00000259681	431	0
ENSG00000259427	299	0
ENSG00000275709	548	10
ENSG00000104164	6773	831
ENSG00000260170	1060	1
ENSG00000200419	102	1
ENSG00000137767	2941	472
ENSG00000273972	544	8
ENSG00000259200	2381	5
ENSG00000259743	800	1
ENSG00000287020	790	3
ENSG00000259593	246	1
ENSG00000238819	85	0
ENSG00000285934	1925	19
ENSG00000287704	934	12
ENSG00000238456	103	0
ENSG00000259255	539	3
ENSG00000223308	320	0
ENSG00000259509	433	1
ENSG00000284540	628	6
ENSG00000137872	8523	52
ENSG00000222343	293	1
ENSG00000259554	555	3
ENSG00000259221	1481	6
ENSG00000259360	581	1
ENSG00000259740	396	5
ENSG00000259588	472	0
ENSG00000213862	792	383
ENSG00000259572	1921	0
ENSG00000259754	3159	1
ENSG00000259730	325	0
ENSG00000287439	4022	16
ENSG00000188467	4760	1
ENSG00000104177	13902	1001
ENSG00000233932	3770	4
ENSG00000074803	12838	140
ENSG00000259235	3113	10
ENSG00000259385	695	0
ENSG00000259488	4710	18
ENSG00000202542	114	0
ENSG00000128951	3674	406
ENSG00000166147	16027	990
ENSG00000286947	1003	0
ENSG00000274654	749	4
ENSG00000259705	1943	0
ENSG00000273925	526	0
ENSG00000103995	8165	570
ENSG00000259216	490	4
ENSG00000259469	540	5
ENSG00000259670	406	0
ENSG00000259700	1209	0
ENSG00000185634	6532	96
ENSG00000255302	2040	2199
ENSG00000259602	666	2
ENSG00000259500	1559	261
ENSG00000138593	8583	1993
ENSG00000207105	111	2
ENSG00000265942	303	12
ENSG00000259656	743	3
ENSG00000166200	7511	797
ENSG00000200120	102	0
ENSG00000156958	7343	912
ENSG00000259467	519	0
ENSG00000264210	84	1
ENSG00000259545	598	5
ENSG00000243338	295	0
ENSG00000166262	6018	80
ENSG00000275580	647	35
ENSG00000276593	550	5
ENSG00000259531	1562	21
ENSG00000140285	6575	66
ENSG00000104047	14996	370
ENSG00000259388	1852	15
ENSG00000104043	11062	20
ENSG00000259188	1471	0
ENSG00000201086	119	0
ENSG00000140284	2792	18
ENSG00000200605	109	0
ENSG00000140287	3895	15
ENSG00000241175	304	0
ENSG00000104064	5677	338
ENSG00000271819	107	18
ENSG00000285410	5926	280
ENSG00000244879	17179	1301
ENSG00000259715	612	0
ENSG00000284284	82	0
ENSG00000259465	1308	1
ENSG00000138592	20641	1895
ENSG00000252376	118	6
ENSG00000242737	359	7
ENSG00000170236	3967	43
ENSG00000092439	12380	834
ENSG00000259684	606	0
ENSG00000243027	294	1
ENSG00000138600	8045	937
ENSG00000279665	575	7
ENSG00000259773	304	5
ENSG00000241130	282	0
ENSG00000273674	4081	16
ENSG00000081014	7354	188
ENSG00000259378	1334	15
ENSG00000259240	561	3
ENSG00000183578	2572	7
ENSG00000259204	308	0
ENSG00000137869	8428	0
ENSG00000266593	75	0
ENSG00000259701	363	0
ENSG00000283614	76	0
ENSG00000278098	76	0
ENSG00000259306	776	0
ENSG00000186417	7110	5
ENSG00000270378	93	0
ENSG00000259194	174	0
ENSG00000259678	560	3
ENSG00000104093	13807	596
ENSG00000259668	3281	18
ENSG00000104112	3171	1
ENSG00000259241	855	0
ENSG00000259296	387	1
ENSG00000140280	1874	115
ENSG00000128872	11595	197
ENSG00000259377	581	4
ENSG00000138594	10632	947
ENSG00000274954	293	1
ENSG00000277677	283	1
ENSG00000259632	1800	8
ENSG00000207484	98	3
ENSG00000259201	510	23
ENSG00000272337	106	2
ENSG00000259185	510	0
ENSG00000259556	1041	43
ENSG00000166477	2651	1000
ENSG00000069956	6373	769
ENSG00000259438	865	2
ENSG00000274528	866	13
ENSG00000259398	381	8
ENSG00000259712	635	6
ENSG00000259178	462	0
ENSG00000242327	453	20
ENSG00000137875	1319	32
ENSG00000069966	13302	289
ENSG00000259327	874	0
ENSG00000259709	1538	4
ENSG00000206995	102	1
ENSG00000259577	3231	39
ENSG00000128833	10051	2092
ENSG00000221052	84	0
ENSG00000197535	12988	892
ENSG00000231169	672	43
ENSG00000128989	6917	1615
ENSG00000260618	1211	32
ENSG00000047346	9832	1420
ENSG00000259935	540	4
ENSG00000287500	1048	6
ENSG00000169856	6110	210
ENSG00000259203	3179	1
ENSG00000214896	876	80
ENSG00000259612	1380	519
ENSG00000259237	601	0
ENSG00000287596	915	0
ENSG00000166415	8573	20
ENSG00000252066	147	0
ENSG00000206641	107	0
ENSG00000259301	290	0
ENSG00000280362	3944	3
ENSG00000259669	3588	13
ENSG00000137766	14440	3
ENSG00000259619	2289	1
ENSG00000259550	835	4
ENSG00000260937	546	0
ENSG00000279145	5362	8
ENSG00000137876	2965	644
ENSG00000069974	5603	385
ENSG00000276533	498	8
ENSG00000225973	982	66
ENSG00000069943	4542	218
ENSG00000260916	8790	327
ENSG00000274765	435	7
ENSG00000277548	406	14
ENSG00000261771	4589	0
ENSG00000283891	95	0
ENSG00000261652	930	40
ENSG00000256061	2934	36
ENSG00000260036	723	27
ENSG00000171016	8615	19
ENSG00000285805	663	1
ENSG00000166450	14630	56
ENSG00000259180	364	1
ENSG00000259369	129	1
ENSG00000069869	9122	517
ENSG00000230183	1462	7
ENSG00000239703	298	1
ENSG00000261333	219	2
ENSG00000181827	11506	340
ENSG00000261072	910	5
ENSG00000151575	8290	466
ENSG00000275417	341	4
ENSG00000199784	107	0
ENSG00000261174	527	6
ENSG00000259941	2465	1
ENSG00000261823	839	10
ENSG00000138587	2511	108
ENSG00000277245	578	13
ENSG00000260392	2646	6
ENSG00000137871	12113	883
ENSG00000276696	130	3
ENSG00000285253	5049	0
ENSG00000274667	680	14
ENSG00000279683	141	0
ENSG00000285331	6467	27
ENSG00000225625	266	1
ENSG00000276524	596	2
ENSG00000275343	324	0
ENSG00000140262	9446	1016
ENSG00000260689	934	21
ENSG00000239035	104	6
ENSG00000247982	3669	99
ENSG00000260172	986	0
ENSG00000260870	521	0
ENSG00000128849	8663	1210
ENSG00000252984	102	1
ENSG00000261489	255	1
ENSG00000261265	800	9
ENSG00000276772	1726	14
ENSG00000240874	429	1
ENSG00000263155	2598	4
ENSG00000137878	10302	0
ENSG00000255529	6508	191
ENSG00000261219	634	0
ENSG00000128918	8127	35
ENSG00000259477	931	0
ENSG00000274719	420	0
ENSG00000259285	874	1
ENSG00000103569	3235	12
ENSG00000259651	289	2
ENSG00000259626	328	0
ENSG00000259600	1481	0
ENSG00000259379	1802	0
ENSG00000259671	1102	0
ENSG00000240934	413	0
ENSG00000166035	4992	11
ENSG00000259293	2231	0
ENSG00000277229	656	1
ENSG00000277790	161	0
ENSG00000259476	1757	0
ENSG00000259250	542	19
ENSG00000137845	15979	832
ENSG00000270986	638	3
ENSG00000182625	207	2
ENSG00000282100	1574	85
ENSG00000199730	303	1
ENSG00000278513	665	3
ENSG00000286897	754	0
ENSG00000259173	315	0
ENSG00000200318	216	0
ENSG00000245975	1396	27
ENSG00000128923	9454	1785
ENSG00000259402	526	13
ENSG00000259353	450	1
ENSG00000259738	298	0
ENSG00000157450	7181	475
ENSG00000242747	476	10
ENSG00000137776	8178	6425
ENSG00000225798	383	3
ENSG00000259393	763	0
ENSG00000241640	467	2
ENSG00000157456	2753	415
ENSG00000277144	543	5
ENSG00000259732	633	11
ENSG00000157483	9077	1473
ENSG00000253030	80	2
ENSG00000171989	1746	26
ENSG00000200070	141	10
ENSG00000259771	448	13
ENSG00000199512	104	17
ENSG00000259735	497	15
ENSG00000157470	5571	7
ENSG00000259750	784	19
ENSG00000259674	802	1
ENSG00000200252	111	0
ENSG00000243780	460	0
ENSG00000240238	479	5
ENSG00000201704	120	0
ENSG00000140297	6476	1155
ENSG00000140307	3204	699
ENSG00000227161	97	6
ENSG00000140299	7969	968
ENSG00000259657	565	85
ENSG00000259238	402	2
ENSG00000234797	795	1692
ENSG00000286495	881	0
ENSG00000259601	1985	1
ENSG00000259573	841	0
ENSG00000171956	3606	3
ENSG00000259558	889	1
ENSG00000259223	757	0
ENSG00000287915	1500	2
ENSG00000182718	8814	7755
ENSG00000240163	312	12
ENSG00000242667	498	52
ENSG00000273721	187	0
ENSG00000128915	16010	564
ENSG00000245534	2143	44
ENSG00000069667	17023	377
ENSG00000259274	434	3
ENSG00000259513	322	0
ENSG00000273958	434	0
ENSG00000286457	1997	109
ENSG00000287508	1050	22
ENSG00000277413	164	5
ENSG00000259482	1029	5
ENSG00000212625	118	0
ENSG00000259591	1375	31
ENSG00000273792	1312	6
ENSG00000259481	476	12
ENSG00000259575	481	101
ENSG00000276473	426	2
ENSG00000259616	1985	29
ENSG00000259530	925	4
ENSG00000259675	1047	4
ENSG00000271195	446	4
ENSG00000259284	1099	0
ENSG00000259564	1121	13
ENSG00000129003	19703	1016
ENSG00000285863	589	23
ENSG00000259251	1932	5
ENSG00000198535	3445	2868
ENSG00000259466	856	6
ENSG00000205502	1581	1301
ENSG00000259697	3716	4
ENSG00000166104	3896	69
ENSG00000259878	564	0
ENSG00000276713	266	4
ENSG00000260062	5272	3
ENSG00000260375	234	0
ENSG00000261296	3624	13
ENSG00000260957	592	5
ENSG00000277919	77	0
ENSG00000275451	110	1
ENSG00000259557	303	0
ENSG00000274340	1549	5
ENSG00000171914	16209	535
ENSG00000259458	2425	0
ENSG00000259756	577	4
ENSG00000211137	85	0
ENSG00000259370	8535	41
ENSG00000259727	1225	9
ENSG00000259394	952	56
ENSG00000140416	13765	8631
ENSG00000259498	3354	71
ENSG00000259627	691	0
ENSG00000259672	2041	4
ENSG00000103642	3939	575
ENSG00000185088	8825	700
ENSG00000166128	5103	216
ENSG00000138613	5443	144
ENSG00000074410	6998	385
ENSG00000259459	2233	6
ENSG00000259268	620	0
ENSG00000276651	2347	12
ENSG00000140455	7764	662
ENSG00000259248	8827	135
ENSG00000197361	3614	77
ENSG00000103657	17059	2084
ENSG00000259589	580	11
ENSG00000199156	90	0
ENSG00000275785	288	0
ENSG00000035664	13612	277
ENSG00000259351	1072	22
ENSG00000166797	2260	425
ENSG00000028528	9789	1712
ENSG00000201071	112	7
ENSG00000157734	5767	517
ENSG00000166794	1723	3733
ENSG00000169118	9618	493
ENSG00000259316	3287	19
ENSG00000252774	160	1
ENSG00000166803	3741	211
ENSG00000103671	3103	423
ENSG00000206781	114	4
ENSG00000180357	12112	6003
ENSG00000259682	391	9
ENSG00000248415	1005	436
ENSG00000243403	348	184
ENSG00000239465	485	18
ENSG00000207223	102	26
ENSG00000207162	107	19
ENSG00000180304	7671	1391
ENSG00000265967	554	0
ENSG00000264937	240	18
ENSG00000259635	1609	24
ENSG00000166831	2104	110
ENSG00000221033	129	1
ENSG00000140451	4656	578
ENSG00000249240	1277	2
ENSG00000241839	3721	1074
ENSG00000287494	616	11
ENSG00000166839	5033	335
ENSG00000275332	433	2
ENSG00000274383	520	21
ENSG00000090487	3983	1582
ENSG00000103707	3432	68
ENSG00000270218	589	3
ENSG00000186198	924	7
ENSG00000277351	615	2
ENSG00000103710	2681	147
ENSG00000234438	3124	1
ENSG00000278737	622	5
ENSG00000246922	8536	243
ENSG00000259258	267	2
ENSG00000090470	3235	802
ENSG00000166855	5461	500
ENSG00000138615	5678	606
ENSG00000279268	226	1
ENSG00000201709	107	0
ENSG00000138617	3715	292
ENSG00000206903	131	7
ENSG00000199568	116	1
ENSG00000259346	390	3
ENSG00000200156	116	0
ENSG00000174498	5514	11
ENSG00000103742	7619	109
ENSG00000074603	10211	843
ENSG00000270690	485	3
ENSG00000259232	297	16
ENSG00000252217	96	1
ENSG00000074696	7094	1867
ENSG00000207449	107	3
ENSG00000138614	4210	535
ENSG00000074621	9084	324
ENSG00000275638	466	0
ENSG00000174485	10623	391
ENSG00000238311	104	4
ENSG00000264737	87	2
ENSG00000103769	5680	3041
ENSG00000261544	428	14
ENSG00000259924	964	24
ENSG00000249271	879	37
ENSG00000283249	75	0
ENSG00000157890	9828	22
ENSG00000263512	100	0
ENSG00000261318	578	5
ENSG00000166938	5436	566
ENSG00000260773	500	20
ENSG00000075131	2739	112
ENSG00000252712	136	2
ENSG00000223271	100	0
ENSG00000240821	579	0
ENSG00000169032	2971	654
ENSG00000261102	266	2
ENSG00000243404	323	40
ENSG00000261351	2168	48
ENSG00000174446	2476	281
ENSG00000266589	77	4
ENSG00000174444	5609	17648
ENSG00000199574	69	0
ENSG00000280554	71	0
ENSG00000202529	72	0
ENSG00000199673	99	0
ENSG00000200623	72	0
ENSG00000174442	4851	358
ENSG00000188501	3518	13
ENSG00000259471	833	17
ENSG00000137834	8556	217
ENSG00000274995	707	1
ENSG00000270490	2157	1
ENSG00000277152	6721	38
ENSG00000259437	423	1
ENSG00000259289	719	1
ENSG00000259347	3779	1
ENSG00000259246	272	0
ENSG00000166949	9330	845
ENSG00000259202	472	6
ENSG00000103591	4138	475
ENSG00000242634	392	3
ENSG00000103599	7122	56
ENSG00000259673	11554	137
ENSG00000189227	4751	108
ENSG00000270964	1533	13
ENSG00000137764	5031	193
ENSG00000259512	966	16
ENSG00000188779	4507	19
ENSG00000259410	401	1
ENSG00000245719	1986	1
ENSG00000206625	107	2
ENSG00000261702	235	0
ENSG00000260109	534	0
ENSG00000033800	10776	1099
ENSG00000260007	7276	88
ENSG00000129007	5038	23
ENSG00000128973	7344	1661
ENSG00000260602	391	25
ENSG00000260657	736	4
ENSG00000169018	7624	783
ENSG00000137809	10866	1083
ENSG00000286770	1212	0
ENSG00000103647	3975	22
ENSG00000271232	889	0
ENSG00000140350	7544	1755
ENSG00000265195	76	9
ENSG00000258484	1563	3
ENSG00000259286	920	37
ENSG00000285919	3555	4
ENSG00000137808	1117	0
ENSG00000255346	12530	13
ENSG00000288068	4007	9
ENSG00000273851	1947	0
ENSG00000259265	872	0
ENSG00000212766	3576	123
ENSG00000259222	916	2
ENSG00000138604	6630	303
ENSG00000261634	4852	14
ENSG00000259504	883	1
ENSG00000137819	6259	120
ENSG00000259645	694	3
ENSG00000259426	4717	50
ENSG00000207395	112	0
ENSG00000137807	6576	488
ENSG00000259191	655	1
ENSG00000137818	3252	4645
ENSG00000207119	209	3
ENSG00000259215	391	8
ENSG00000245750	31253	227
ENSG00000259457	890	1
ENSG00000259496	731	0
ENSG00000259309	1257	0
ENSG00000140332	12634	2589
ENSG00000207965	97	0
ENSG00000200216	106	0
ENSG00000259252	569	0
ENSG00000259503	527	17
ENSG00000259473	239	0
ENSG00000287741	2201	0
ENSG00000280639	3206	16
ENSG00000259227	393	0
ENSG00000281264	1021	3
ENSG00000280515	2066	7
ENSG00000137831	10996	4288
ENSG00000259532	472	4
ENSG00000274297	588	7
ENSG00000259624	440	0
ENSG00000259452	474	0
ENSG00000235420	946	59
ENSG00000166173	5552	194
ENSG00000259744	755	2
ENSG00000137821	9991	21
ENSG00000259470	1449	136
ENSG00000129028	2047	49
ENSG00000242276	889	74
ENSG00000187720	15837	319
ENSG00000225362	2855	2
ENSG00000259964	4603	7
ENSG00000259781	646	1641
ENSG00000260586	1237	7
ENSG00000212664	555	869
ENSG00000278408	585	2
ENSG00000278570	3244	23
ENSG00000260037	896	4
ENSG00000066933	20320	1016
ENSG00000200873	117	0
ENSG00000261632	781	6
ENSG00000260576	460	3
ENSG00000222094	185	4
ENSG00000166192	4982	52
ENSG00000243568	796	7
ENSG00000260173	393	1
ENSG00000175318	4990	562
ENSG00000067225	8571	13947
ENSG00000137817	7646	2785
ENSG00000273025	1902	0
ENSG00000261460	3148	114
ENSG00000140488	3616	1
ENSG00000260729	4374	26
ENSG00000213614	12290	1031
ENSG00000260339	2676	21
ENSG00000243007	496	370
ENSG00000187806	1391	2
ENSG00000261423	2713	34
ENSG00000271072	818	28
ENSG00000261187	1135	25
ENSG00000166233	22878	1502
ENSG00000283798	97	0
ENSG00000260534	2155	0
ENSG00000278313	426	4
ENSG00000260144	1194	38
ENSG00000259783	637	2
ENSG00000260672	2441	12
ENSG00000259909	382	27
ENSG00000215186	2234	12
ENSG00000274350	223	0
ENSG00000175202	1134	2
ENSG00000261281	316	0
ENSG00000140463	4148	534
ENSG00000159322	5931	1836
ENSG00000260898	5050	4
ENSG00000285729	738	0
ENSG00000259259	862	1
ENSG00000067141	8137	674
ENSG00000259691	283	1
ENSG00000259440	786	2
ENSG00000259528	531	3
ENSG00000138622	6922	44
ENSG00000259650	371	0
ENSG00000183324	920	3
ENSG00000259186	748	3
ENSG00000156642	4032	783
ENSG00000281183	2283	32
ENSG00000103855	5482	2844
ENSG00000276807	1664	0
ENSG00000205363	6573	54
ENSG00000260469	1640	0
ENSG00000260624	659	0
ENSG00000167139	1270	0
ENSG00000261801	5345	96
ENSG00000129038	3637	828
ENSG00000067221	10458	508
ENSG00000140464	12672	3016
ENSG00000287543	2802	6
ENSG00000260096	270	0
ENSG00000159289	3505	15
ENSG00000278604	223	0
ENSG00000214702	386	28
ENSG00000167178	5847	25
ENSG00000248540	3301	5
ENSG00000261543	554	0
ENSG00000278348	281	1
ENSG00000129009	2632	1379
ENSG00000137868	7669	421
ENSG00000140481	7030	4
ENSG00000280309	5025	0
ENSG00000261384	382	0
ENSG00000277749	612	0
ENSG00000140459	3397	6
ENSG00000260266	3702	55
ENSG00000261821	4946	2
ENSG00000274937	834	1
ENSG00000277718	199	0
ENSG00000138623	3800	316
ENSG00000277391	76	1
ENSG00000286696	1684	3
ENSG00000138629	1885	765
ENSG00000247240	3495	51
ENSG00000260103	3385	14
ENSG00000261775	361	13
ENSG00000212279	70	0
ENSG00000179361	6212	702
ENSG00000179335	20443	3187
ENSG00000275527	479	0
ENSG00000260919	498	8
ENSG00000179151	5089	999
ENSG00000140465	3361	2
ENSG00000140505	3132	13
ENSG00000103653	4570	3985
ENSG00000264386	86	1
ENSG00000140506	4107	103
ENSG00000261606	6793	295
ENSG00000213578	2002	0
ENSG00000140474	3514	12502
ENSG00000275411	66	0
ENSG00000140497	5000	1785
ENSG00000178802	9090	1062
ENSG00000178761	5015	407
ENSG00000178741	1326	684
ENSG00000178718	2355	466
ENSG00000198794	4862	579
ENSG00000261813	334	1
ENSG00000199580	103	1
ENSG00000260483	277	0
ENSG00000138621	3750	365
ENSG00000260152	608	1
