GeneID	Length	fifth.sorted.bam
ENSG00000166851	4760	211
ENSG00000261266	641	0
ENSG00000134398	4740	5
ENSG00000278912	650	0
ENSG00000261583	534	0
ENSG00000279756	2251	0
ENSG00000166869	1967	5
ENSG00000166501	11049	160
ENSG00000279276	401	1
ENSG00000279202	1733	1
ENSG00000274466	116	0
ENSG00000279554	374	0
ENSG00000260264	960	0
ENSG00000006116	1917	0
ENSG00000201541	133	0
ENSG00000239081	62	0
ENSG00000260072	6510	5
ENSG00000122257	10475	4403
ENSG00000090905	12968	4126
ENSG00000224310	2907	1
ENSG00000261669	579	29
ENSG00000158865	3415	79
ENSG00000140750	9903	2426
ENSG00000260714	4007	9
ENSG00000262587	1126	55
ENSG00000262155	5675	119
ENSG00000271105	540	12
ENSG00000263326	676	23
ENSG00000260448	2152	15
ENSG00000262700	1869	6
ENSG00000275494	534	29
ENSG00000205629	2604	1069
ENSG00000260034	7990	82
ENSG00000266166	286	0
ENSG00000103375	1387	6
ENSG00000155592	7884	320
ENSG00000259955	510	0
ENSG00000274925	3115	196
ENSG00000261636	1458	0
ENSG00000260690	309	19
ENSG00000182601	3443	180
ENSG00000285882	1360	3
ENSG00000260255	1094	4
ENSG00000265005	74	0
ENSG00000199929	114	1
ENSG00000230330	273	857
ENSG00000237140	348	0
ENSG00000231876	2152	1
ENSG00000228480	1500	0
ENSG00000286712	1859	15
ENSG00000236481	294	2
ENSG00000260580	717	6
ENSG00000234186	2459	12
ENSG00000261482	499	0
ENSG00000261557	1389	1772
ENSG00000261045	692	0
ENSG00000155666	4026	420
ENSG00000259940	1686	19
ENSG00000169189	3745	853
ENSG00000245888	3780	58
ENSG00000274092	715	5
ENSG00000077238	5884	10421
ENSG00000103522	5455	61
ENSG00000259954	2615	4
ENSG00000077235	11562	7915
ENSG00000047578	9784	3499
ENSG00000261736	592	15
ENSG00000261329	5314	124
ENSG00000273553	341	1
ENSG00000201371	109	3
ENSG00000169181	5425	306
ENSG00000212382	106	0
ENSG00000207266	107	0
ENSG00000169180	7065	7822
ENSG00000260452	475	2
ENSG00000200652	126	1
ENSG00000200138	113	0
ENSG00000250982	976	128
ENSG00000283662	2681	4
ENSG00000188322	5243	2209
ENSG00000246465	2481	11
ENSG00000277191	107	0
ENSG00000198156	2135	380
ENSG00000271623	634	43
ENSG00000205609	3053	28006
ENSG00000275429	70	3
ENSG00000261089	1029	75
ENSG00000275654	256	0
ENSG00000270118	371	0
ENSG00000261832	4192	13
ENSG00000233232	1697	33
ENSG00000188603	9858	239
ENSG00000184730	3798	828
ENSG00000197272	1270	7
ENSG00000176046	5508	2157
ENSG00000271495	328	0
ENSG00000275441	432	2
ENSG00000176476	2124	771
ENSG00000197165	2216	605
ENSG00000278665	740	148
ENSG00000278725	400	28
ENSG00000196502	8909	3085
ENSG00000285020	633	34
ENSG00000255524	2338	775
ENSG00000261419	361	18
ENSG00000184110	6925	28803
ENSG00000259982	959	61
ENSG00000278340	70	3
ENSG00000270424	637	44
ENSG00000196993	2123	541
ENSG00000278528	255	5
ENSG00000251417	1963	133
ENSG00000240634	694	23
ENSG00000260796	540	25
ENSG00000275807	1539	62
ENSG00000168488	6508	20349
ENSG00000260570	295	0
ENSG00000178952	2211	9250
ENSG00000283845	89	0
ENSG00000178188	7145	11352
ENSG00000261766	544	33
ENSG00000196296	4544	338
ENSG00000260442	583	8
ENSG00000252461	128	1
ENSG00000177548	4498	4539
ENSG00000177455	2681	42
ENSG00000176953	5738	2303
ENSG00000260853	3275	303
ENSG00000284541	79	0
ENSG00000260367	1478	40
ENSG00000169682	3792	132
ENSG00000261067	5296	200
ENSG00000213658	4431	53
ENSG00000261552	454	0
ENSG00000196796	1354	795
ENSG00000260908	2180	9
ENSG00000103472	2271	6
ENSG00000284671	1611	5
ENSG00000284649	769	6
ENSG00000284685	1442	2
ENSG00000260517	2488	15
ENSG00000279106	1223	2
ENSG00000259807	4772	53
ENSG00000273582	359	0
ENSG00000260953	561	12
ENSG00000277999	553	9
ENSG00000198106	4818	64
ENSG00000260413	653	0
ENSG00000271699	2113	5
ENSG00000278078	104	4
ENSG00000254206	4398	2953
ENSG00000254634	2930	473
ENSG00000183336	1884	56
ENSG00000261740	3417	81
ENSG00000260335	152	24
ENSG00000181625	2462	532
ENSG00000260280	4054	462
ENSG00000213648	1945	99
ENSG00000258150	1819	128
ENSG00000279228	988	3
ENSG00000257691	292	4
ENSG00000257506	259	2
ENSG00000169203	4331	4847
ENSG00000205534	4221	1761
ENSG00000279583	1008	44
ENSG00000266758	87	3
ENSG00000260727	537	94
ENSG00000260133	576	1
ENSG00000260514	309	0
ENSG00000197471	7382	343
ENSG00000103485	3680	1505
ENSG00000222375	354	0
ENSG00000185905	2569	79
ENSG00000260719	1656	5
ENSG00000174992	3116	0
ENSG00000079616	4311	2162
ENSG00000275857	561	0
ENSG00000103495	3512	3748
ENSG00000259952	547	2
ENSG00000238045	4039	272
ENSG00000280607	473	0
ENSG00000167371	3755	423
ENSG00000280893	2252	0
ENSG00000280789	3874	932
ENSG00000281348	556	9
ENSG00000013364	6141	12648
ENSG00000103502	3003	9148
ENSG00000278713	658	0
ENSG00000214725	900	8
ENSG00000174938	4110	10985
ENSG00000174939	2312	673
ENSG00000174943	6458	1727
ENSG00000279789	2194	176
ENSG00000247735	1762	62
ENSG00000149932	2377	2491
ENSG00000149930	8831	11076
ENSG00000149929	3560	832
ENSG00000169592	5655	4049
ENSG00000149927	6368	1436
ENSG00000167194	1115	2
ENSG00000149926	4920	104
ENSG00000285043	3369	395
ENSG00000149925	5579	2062
ENSG00000274904	520	0
ENSG00000149923	2733	4796
ENSG00000149922	3137	339
ENSG00000090238	3181	2729
ENSG00000250616	1650	69
ENSG00000102886	1572	489
ENSG00000261367	553	7
ENSG00000275371	1061	23
ENSG00000102882	3669	5446
ENSG00000102879	4779	1800
ENSG00000261416	811	22
ENSG00000169627	1367	189
ENSG00000132207	2476	126
ENSG00000213599	4611	444
ENSG00000261052	2561	382
ENSG00000258130	2707	146
ENSG00000278887	988	1
ENSG00000261444	210	4
ENSG00000261203	258	2
ENSG00000198064	5202	4387
ENSG00000183604	4791	1625
ENSG00000273724	337	21
ENSG00000169217	3713	4078
ENSG00000260219	992	193
ENSG00000169221	6929	8265
ENSG00000274653	512	41
ENSG00000180209	1094	9
ENSG00000180035	3726	1388
ENSG00000180096	4217	424
ENSG00000280137	348	0
ENSG00000179965	5527	324
ENSG00000199787	135	2
ENSG00000179958	1540	844
ENSG00000179918	2244	2117
ENSG00000202476	101	0
ENSG00000222701	117	0
ENSG00000005844	6411	1007
ENSG00000261346	699	4
ENSG00000260487	528	16
ENSG00000251706	61	3
ENSG00000261332	577	31
ENSG00000266305	83	1
ENSG00000169957	2369	5502
ENSG00000261459	1515	8
ENSG00000278922	1377	70
ENSG00000169955	3936	659
ENSG00000235560	1832	64
ENSG00000260494	723	12
ENSG00000169951	3113	1052
ENSG00000229809	3023	594
ENSG00000239791	2129	3
ENSG00000197162	4950	1192
ENSG00000260167	482	6
ENSG00000261588	259	167
ENSG00000156853	4162	764
ENSG00000260678	424	6
ENSG00000261680	430	1
ENSG00000260113	203	0
ENSG00000156858	3860	2662
ENSG00000156860	7214	10850
ENSG00000252074	103	1
ENSG00000261840	1148	47
ENSG00000080603	13644	1229
ENSG00000222287	99	2
ENSG00000282034	11692	17
ENSG00000206755	129	0
ENSG00000281991	1649	0
ENSG00000260899	883	35
ENSG00000156873	7486	1950
ENSG00000196118	2592	155
ENSG00000103549	6523	8408
ENSG00000280211	2502	83
ENSG00000102870	6083	3587
ENSG00000274848	273	0
ENSG00000260082	600	5
ENSG00000274678	547	12
ENSG00000099385	4398	1472
ENSG00000260083	2162	50
ENSG00000265991	58	0
ENSG00000262721	561	0
ENSG00000211591	83	0
ENSG00000150281	1664	430
ENSG00000230447	604	4
ENSG00000260852	3951	255
ENSG00000099364	4340	7052
ENSG00000261487	1630	2
ENSG00000175938	2641	405
ENSG00000275263	328	12
ENSG00000099381	6372	6542
ENSG00000279196	3641	130
ENSG00000099377	2490	655
ENSG00000099365	5206	667
ENSG00000103496	4055	2650
ENSG00000260911	449	59
ENSG00000232748	3593	21
ENSG00000167394	3855	354
ENSG00000261124	504	3
ENSG00000167395	8635	5412
ENSG00000151006	5501	408
ENSG00000255439	2716	13
ENSG00000167397	2190	370
ENSG00000280160	2218	20
ENSG00000103507	3873	3872
ENSG00000103510	5726	3483
ENSG00000262766	543	52
ENSG00000278133	756	270
ENSG00000052344	2975	17076
ENSG00000261385	357	0
ENSG00000178226	3673	130
ENSG00000263343	280	42
ENSG00000262366	250	0
ENSG00000089280	6989	10822
ENSG00000260304	463	0
ENSG00000260060	833	8
ENSG00000103490	1660	342
ENSG00000261359	1095	6
ENSG00000177238	8430	12
ENSG00000169900	637	2
ENSG00000169896	5688	498
ENSG00000140678	7076	597
ENSG00000261245	333	3
ENSG00000156886	4388	26
ENSG00000260757	1767	1
ENSG00000156885	473	1
ENSG00000277543	467	2
ENSG00000176723	4568	248
ENSG00000261474	449	136
ENSG00000260267	3026	984
ENSG00000140691	5545	3858
ENSG00000280132	1905	26
ENSG00000140682	5403	7864
ENSG00000140675	4468	62
ENSG00000260740	578	2
ENSG00000140688	3608	5637
ENSG00000260625	966	12
ENSG00000169877	526	0
ENSG00000261475	1664	0
ENSG00000261648	540	0
ENSG00000213547	933	1
ENSG00000260883	808	0
ENSG00000261741	1205	3
ENSG00000278885	641	0
ENSG00000261614	1090	57
ENSG00000260010	1939	3
ENSG00000237185	916	1
ENSG00000260631	1255	0
ENSG00000260472	211	0
ENSG00000260568	538	0
ENSG00000131797	6235	2401
ENSG00000276867	533	12
ENSG00000261731	441	0
ENSG00000197302	9816	689
ENSG00000259810	2792	5
ENSG00000260722	913	3
ENSG00000261457	1458	58
ENSG00000180663	919	0
ENSG00000261284	1244	0
ENSG00000259874	238	0
ENSG00000185947	6284	312
ENSG00000259950	442	1
ENSG00000261289	314	0
ENSG00000197476	319	38
ENSG00000260218	277	0
ENSG00000260628	2227	279
ENSG00000261727	715	0
ENSG00000261704	392	0
ENSG00000223931	345	11
ENSG00000260048	205	24
ENSG00000270472	294	60
ENSG00000230267	6046	391
ENSG00000260584	298	0
ENSG00000286473	6197	17
ENSG00000279997	688	1
ENSG00000260847	866	0
ENSG00000260649	220	1
ENSG00000260540	574	4
ENSG00000260344	124	0
ENSG00000260575	262	0
ENSG00000205456	2922	68
ENSG00000260402	2484	0
ENSG00000259822	250	0
ENSG00000261127	2605	5
ENSG00000260516	242	0
ENSG00000260327	979	0
ENSG00000260866	1342	0
ENSG00000260307	1685	0
ENSG00000261541	4147	1
ENSG00000260662	97	0
ENSG00000261233	605	5
ENSG00000259966	1156	1
ENSG00000262187	409	3
ENSG00000261111	373	0
ENSG00000261569	812	0
ENSG00000261263	420	1
ENSG00000260311	2405	0
ENSG00000183632	3004	44
ENSG00000260974	262	0
ENSG00000261391	126	0
ENSG00000260864	595	3
ENSG00000260845	866	0
ENSG00000261108	226	1
ENSG00000260644	6078	353
ENSG00000278950	2256	16
ENSG00000279780	986	9
ENSG00000279795	983	12
ENSG00000260158	601	1
ENSG00000261719	223	0
ENSG00000259934	217	0
ENSG00000259303	358	1
ENSG00000260047	399	29
ENSG00000214617	4479	1039
ENSG00000214614	2389	2
ENSG00000261834	414	6
ENSG00000270864	360	21
ENSG00000277304	1765	344
ENSG00000260610	802	1
ENSG00000261259	702	1
ENSG00000259852	349	0
ENSG00000233732	350	6
ENSG00000260921	650	0
ENSG00000259997	205	8
ENSG00000271130	349	25
ENSG00000260141	1506	8
ENSG00000260900	163	0
ENSG00000261599	5985	316
ENSG00000261682	866	0
ENSG00000259800	208	1
ENSG00000261536	548	2
ENSG00000260414	124	0
ENSG00000260419	262	0
ENSG00000205457	2903	58
ENSG00000260827	2486	0
ENSG00000261507	540	4
ENSG00000275034	2527	100
ENSG00000282973	215	0
ENSG00000261509	2749	20
ENSG00000261009	2239	0
ENSG00000283110	245	2
ENSG00000278848	2535	24
ENSG00000282927	245	2
ENSG00000262090	151	0
ENSG00000260626	560	1
ENSG00000261200	3971	15
ENSG00000261466	660	7
ENSG00000261405	893	4
ENSG00000259882	1549	81
ENSG00000260518	2288	153
ENSG00000282924	1155	4
ENSG00000261580	259	0
ENSG00000260308	214	3
ENSG00000270467	353	0
ENSG00000261153	1990	0
ENSG00000271178	353	75
ENSG00000259680	349	7
ENSG00000270924	169	0
ENSG00000271691	201	5
ENSG00000260312	346	0
ENSG00000270318	349	2
ENSG00000260525	348	0
ENSG00000260781	2080	218
ENSG00000271620	360	14
ENSG00000261607	271	0
ENSG00000259842	343	3
ENSG00000205452	2586	1
ENSG00000270401	352	0
ENSG00000198555	2415	701
ENSG00000261217	385	74
ENSG00000259990	351	1
ENSG00000283065	218	0
ENSG00000261197	224	0
ENSG00000262561	208	0
ENSG00000261440	1057	0
ENSG00000260087	355	9
ENSG00000259987	751	1
ENSG00000260207	394	0
ENSG00000256642	1452	23
ENSG00000200434	152	1
ENSG00000279800	2609	2233
ENSG00000284209	1021	0
ENSG00000288300	2229	0
ENSG00000286968	1343	0
ENSG00000279165	1904	16
ENSG00000287353	1343	0
ENSG00000260854	552	0
ENSG00000179755	2481	0
ENSG00000261566	714	0
ENSG00000262885	427	0
ENSG00000216671	998	0
ENSG00000278138	1026	0
ENSG00000261053	224	1
ENSG00000260809	1518	57
ENSG00000259979	719	0
ENSG00000260724	562	1
ENSG00000261800	1220	0
ENSG00000280180	5731	5
ENSG00000261461	550	375
ENSG00000261608	778	1
ENSG00000260073	2975	0
ENSG00000260590	400	0
ENSG00000261398	1766	0
ENSG00000260958	2013	1
ENSG00000261274	334	0
ENSG00000260967	466	0
ENSG00000260984	886	0
ENSG00000259897	832	0
ENSG00000261010	442	0
ENSG00000261752	1000	1
ENSG00000260846	832	1
ENSG00000261486	469	0
ENSG00000260427	913	0
ENSG00000260480	541	0
ENSG00000259841	2961	0
ENSG00000260291	615	0
ENSG00000261689	801	1
ENSG00000260598	781	0
ENSG00000260812	469	0
ENSG00000260680	919	0
ENSG00000261299	1120	0
ENSG00000278681	281	0
ENSG00000214581	1539	0
ENSG00000287163	1427	1
ENSG00000261711	1850	0
ENSG00000260153	460	0
ENSG00000259836	976	0
ENSG00000261350	480	0
ENSG00000260341	1123	0
ENSG00000261445	572	0
ENSG00000287448	1086	0
ENSG00000260857	1963	0
ENSG00000269622	579	0
ENSG00000282946	952	0
ENSG00000259996	367	0
ENSG00000260994	913	0
ENSG00000261046	1093	0
ENSG00000260134	661	0
ENSG00000260746	2264	1
ENSG00000259791	554	0
ENSG00000260522	262	0
ENSG00000251915	112	0
ENSG00000222207	110	0
ENSG00000251924	100	0
ENSG00000252624	109	0
ENSG00000261122	1989	0
ENSG00000252094	106	0
ENSG00000276599	114	0
ENSG00000277004	123	0
ENSG00000252182	109	0
ENSG00000274228	136	0
ENSG00000253055	115	0
ENSG00000252647	111	0
ENSG00000252268	108	0
ENSG00000251760	117	0
ENSG00000251717	135	0
ENSG00000252806	137	0
ENSG00000252673	134	0
ENSG00000252587	111	0
ENSG00000252936	109	0
ENSG00000260611	1319	0
ENSG00000261620	412	165
ENSG00000261515	847	0
ENSG00000261782	463	0
ENSG00000279666	1800	0
ENSG00000261084	397	0
ENSG00000261239	6411	0
ENSG00000199448	103	0
ENSG00000261356	600	0
ENSG00000260251	733	0
ENSG00000171241	6175	129
ENSG00000261512	1591	4273
ENSG00000259856	589	834
ENSG00000260909	398	1
ENSG00000069329	9733	4848
ENSG00000261131	321	1
ENSG00000280376	485	12
ENSG00000091651	4309	34
ENSG00000140795	10644	13
ENSG00000260782	1836	1
ENSG00000155330	7216	174
ENSG00000260889	1086	0
ENSG00000261725	256	0
ENSG00000166123	6362	2650
ENSG00000069345	4951	2110
ENSG00000261173	516	18
ENSG00000259821	744	0
ENSG00000259983	409	0
ENSG00000171208	7429	574
ENSG00000260281	628	10
ENSG00000239840	435	0
ENSG00000129636	7719	1801
ENSG00000260744	764	38
ENSG00000279509	743	17
ENSG00000260012	760	21
ENSG00000261369	870	148
ENSG00000222767	95	0
ENSG00000288601	115	0
ENSG00000102893	11822	3122
ENSG00000222268	112	6
ENSG00000262038	493	5
ENSG00000259866	1174	2
ENSG00000261336	1795	113
ENSG00000259918	343	25
ENSG00000261231	3019	1
ENSG00000260497	142	1
ENSG00000261325	1325	0
ENSG00000260450	805	0
ENSG00000288026	2913	0
ENSG00000261017	325	2
ENSG00000140798	8699	15
ENSG00000261538	426	13
ENSG00000121270	7245	737
ENSG00000102910	9953	5490
ENSG00000240793	384	24
ENSG00000280067	2304	233
ENSG00000196470	6688	405
ENSG00000275909	282	0
ENSG00000261802	308	0
ENSG00000260688	181	0
ENSG00000260347	1612	13
ENSG00000102921	7810	4087
ENSG00000261267	438	16
ENSG00000243609	846	38
ENSG00000260033	469	4
ENSG00000259912	306	0
ENSG00000260086	3332	9
ENSG00000260052	539	1
ENSG00000272545	580	2
ENSG00000260726	1061	0
ENSG00000222170	98	0
ENSG00000260184	97	0
ENSG00000260067	163	0
ENSG00000287469	4498	4
ENSG00000261421	418	0
ENSG00000261815	1235	0
ENSG00000102924	2601	140
ENSG00000279249	27803	23
ENSG00000280189	2620	3
ENSG00000166152	1087	0
ENSG00000262950	1963	1
ENSG00000263110	571	0
ENSG00000261623	3673	2
ENSG00000102935	8997	2501
ENSG00000260089	840	1
ENSG00000260024	238	3
ENSG00000280131	642	0
ENSG00000259978	235	5
ENSG00000275155	615	20
ENSG00000279842	506	0
ENSG00000261751	2085	0
ENSG00000244551	325	0
ENSG00000283365	979	0
ENSG00000205423	4178	311
ENSG00000259843	498	1
ENSG00000261835	934	0
ENSG00000273829	288	0
ENSG00000260298	1082	6
ENSG00000155393	5039	573
ENSG00000279356	2125	18
ENSG00000202124	95	0
ENSG00000260381	666	0
ENSG00000287444	1104	2
ENSG00000260031	298	6
ENSG00000252526	90	0
ENSG00000121274	8592	981
ENSG00000121281	8595	730
ENSG00000274969	60	0
ENSG00000166164	8492	2462
ENSG00000261393	478	0
ENSG00000261092	425	0
ENSG00000260573	5088	4
ENSG00000140807	17359	574
ENSG00000260029	1146	7
ENSG00000278909	3365	19
ENSG00000205414	2469	5
ENSG00000260249	6583	25
ENSG00000167208	5750	90
ENSG00000167207	6873	193
ENSG00000270120	746	1
ENSG00000261644	3409	10
ENSG00000083799	12954	1439
ENSG00000264947	73	0
ENSG00000260616	814	0
ENSG00000261703	352	2
ENSG00000261241	6449	0
ENSG00000260042	981	0
ENSG00000199771	121	0
ENSG00000261637	1912	0
ENSG00000260605	584	0
ENSG00000260620	511	0
ENSG00000287718	1217	2
ENSG00000261282	451	0
ENSG00000103449	5660	198
ENSG00000261238	487	0
ENSG00000285367	8149	20
ENSG00000280344	2833	12
ENSG00000287256	477	1
ENSG00000261047	70	0
ENSG00000260818	1261	4
ENSG00000260850	2647	0
ENSG00000224578	1924	6906
ENSG00000223168	328	0
ENSG00000260057	2278	0
ENSG00000261190	2968	0
ENSG00000261470	471	0
ENSG00000279779	529	0
ENSG00000260268	1659	0
ENSG00000261749	2061	0
ENSG00000260975	559	0
ENSG00000260478	2164	0
ENSG00000260887	2429	0
ENSG00000103460	6754	1349
ENSG00000279427	703	0
ENSG00000249231	1642	2
ENSG00000285800	1916	0
ENSG00000260963	3253	3
ENSG00000260393	286	0
ENSG00000261261	3242	0
ENSG00000234337	739	150
ENSG00000260326	823	25
ENSG00000260258	1326	2
ENSG00000260939	892	1
ENSG00000277639	1983	325
ENSG00000177200	16504	5865
ENSG00000261291	510	11
ENSG00000280227	549	8
ENSG00000261056	1569	95
ENSG00000279589	1193	61
ENSG00000238645	103	0
ENSG00000202193	119	0
ENSG00000259962	395	0
ENSG00000260078	4322	9
ENSG00000261804	1394	36
ENSG00000262714	2142	47
ENSG00000279741	678	15
ENSG00000280027	1385	20
ENSG00000103479	7268	2764
ENSG00000252569	105	6
ENSG00000259926	706	12
ENSG00000279344	2594	49
ENSG00000279722	2337	75
ENSG00000166971	5195	1191
ENSG00000287909	1026	0
ENSG00000103494	12387	499
ENSG00000275191	561	9
ENSG00000140718	21379	8465
ENSG00000261630	547	58
ENSG00000280392	3443	43
ENSG00000260194	739	36
ENSG00000261049	281	10
ENSG00000280454	180	0
ENSG00000259759	451	1
ENSG00000259517	854	1
ENSG00000177508	2935	18857
ENSG00000283689	1064	79
ENSG00000277559	1458	70
ENSG00000261803	2560	4
ENSG00000287885	1060	0
ENSG00000286845	1034	0
ENSG00000283304	1732	12
ENSG00000283258	2622	0
ENSG00000245694	14708	2130
ENSG00000286357	375	0
ENSG00000176842	2842	5734
ENSG00000259711	359	12
ENSG00000259725	778	266
ENSG00000260147	325	0
ENSG00000285775	918	0
ENSG00000259283	763	0
ENSG00000239555	297	0
ENSG00000283423	581	0
ENSG00000159387	2952	202
ENSG00000263207	613	1
ENSG00000240760	368	0
ENSG00000087245	4706	31005
ENSG00000274508	557	0
ENSG00000260135	2202	3
ENSG00000279030	2160	1
ENSG00000087253	7361	1052
ENSG00000261997	3828	27
ENSG00000256812	1004	3
ENSG00000103546	5463	35
ENSG00000278928	2304	5
ENSG00000260765	1242	3
ENSG00000228695	3195	23
ENSG00000198848	2937	141
ENSG00000159398	3207	0
ENSG00000246379	9197	25
ENSG00000279523	991	0
ENSG00000260041	834	0
ENSG00000087258	13542	1523
ENSG00000261439	1905	3
ENSG00000265281	104	0
ENSG00000287866	1075	3
ENSG00000260198	1777	8
ENSG00000279764	1491	4
ENSG00000272372	1639	15
ENSG00000159461	5765	10168
ENSG00000260621	549	6
ENSG00000167005	5930	2929
ENSG00000087263	5779	1372
ENSG00000274031	521	13
ENSG00000125124	8141	2003
ENSG00000102891	270	1
ENSG00000087250	1679	3
ENSG00000125148	914	1108
ENSG00000260823	444	1
ENSG00000260549	411	30
ENSG00000169715	1052	203
ENSG00000205364	511	57
ENSG00000255986	1001	4
ENSG00000205362	396	10
ENSG00000205361	191	4
ENSG00000205360	174	0
ENSG00000259923	244	0
ENSG00000169688	393	0
ENSG00000198417	1852	94
ENSG00000125144	751	51
ENSG00000205358	723	1
ENSG00000275691	261	0
ENSG00000187193	1727	224
ENSG00000259827	551	0
ENSG00000261429	878	0
ENSG00000261302	1565	5
ENSG00000102900	11123	1807
ENSG00000207649	84	0
ENSG00000070915	6180	6
ENSG00000283471	90	0
ENSG00000243988	423	8
ENSG00000051108	5062	5307
ENSG00000261270	601	18
ENSG00000261114	699	31
ENSG00000087237	3391	179
ENSG00000140853	12386	2142
ENSG00000259922	1030	1
ENSG00000260145	672	4
ENSG00000260148	472	2
ENSG00000140848	7737	2008
ENSG00000279019	3691	36
ENSG00000279803	2285	9
ENSG00000172775	4347	1505
ENSG00000285979	3524	130
ENSG00000159579	6058	1445
ENSG00000102931	1994	164
ENSG00000276663	565	8
ENSG00000260038	358	12
ENSG00000102934	8705	531
ENSG00000260965	455	0
ENSG00000271456	221	0
ENSG00000102962	2917	172
ENSG00000006210	5960	30523
ENSG00000102970	621	7
ENSG00000005194	3383	1209
ENSG00000088682	4319	1715
ENSG00000260345	298	1
ENSG00000102978	3666	2037
ENSG00000125170	4786	1179
ENSG00000135736	2551	1416
ENSG00000159618	5630	102
ENSG00000260828	561	0
ENSG00000205336	8659	16016
ENSG00000261633	556	3
ENSG00000182885	3240	47
ENSG00000260467	804	0
ENSG00000159625	5151	3
ENSG00000260438	811	0
ENSG00000140854	4576	3158
ENSG00000140859	9600	3217
ENSG00000276166	667	15
ENSG00000274816	64	5
ENSG00000187185	2114	33
ENSG00000206833	107	0
ENSG00000070729	7310	43
ENSG00000159648	3103	74
ENSG00000166188	4274	2149
ENSG00000103005	8233	2187
ENSG00000102996	4231	2759
ENSG00000207173	101	0
ENSG00000261151	895	0
ENSG00000070761	2302	617
ENSG00000260545	415	7
ENSG00000260927	4793	25
ENSG00000070770	7091	1046
ENSG00000260867	330	0
ENSG00000240863	269	0
ENSG00000103021	5927	589
ENSG00000103023	2112	1
ENSG00000181938	5108	81
ENSG00000212379	97	0
ENSG00000261078	374	0
ENSG00000252271	101	0
ENSG00000276131	655	0
ENSG00000260186	1776	1
ENSG00000103034	9647	1143
ENSG00000200556	107	1
ENSG00000103037	7739	1153
ENSG00000125107	10851	7339
ENSG00000276259	873	0
ENSG00000207493	135	3
ENSG00000281910	136	0
ENSG00000206952	134	0
ENSG00000260865	357	3
ENSG00000103042	6657	3021
ENSG00000279889	499	1
ENSG00000125166	3751	3285
ENSG00000245768	4474	14
ENSG00000200424	107	1
ENSG00000244003	297	0
ENSG00000260451	700	1
ENSG00000242423	478	1
ENSG00000261638	879	0
ENSG00000275808	282	0
ENSG00000244043	255	1
ENSG00000261144	202	0
ENSG00000200062	141	0
ENSG00000270222	526	0
ENSG00000260240	1307	5
ENSG00000261807	6586	2
ENSG00000261278	426	5
ENSG00000261436	2505	0
ENSG00000261590	261	6
ENSG00000278499	1026	5
ENSG00000261310	565	0
ENSG00000259844	1980	0
ENSG00000261178	1377	0
ENSG00000224631	566	1253
ENSG00000286653	3217	0
ENSG00000150394	13529	67
ENSG00000260600	1995	0
ENSG00000201289	323	2
ENSG00000260115	714	0
ENSG00000207441	107	0
ENSG00000280261	138	0
ENSG00000237901	376	0
ENSG00000231589	558	0
ENSG00000260332	485	0
ENSG00000261502	4443	6
ENSG00000269986	465	0
ENSG00000261199	462	2
ENSG00000260658	2376	2
ENSG00000241808	387	0
ENSG00000261743	556	0
ENSG00000279225	240	26
ENSG00000259864	183	0
ENSG00000261014	3529	0
ENSG00000261653	1129	1
ENSG00000260715	1406	1
ENSG00000261028	861	1
ENSG00000260668	554	38
ENSG00000259846	548	0
ENSG00000260187	935	0
ENSG00000260068	242	0
ENSG00000140937	13275	11178
ENSG00000278893	2105	52
ENSG00000259847	1596	20
ENSG00000260834	1464	3
ENSG00000260364	781	3
ENSG00000261742	2325	60
ENSG00000261818	428	0
ENSG00000260004	472	1
ENSG00000260695	2673	7
ENSG00000261234	265	0
ENSG00000201999	132	0
ENSG00000286928	2048	6
ENSG00000179776	6080	4720
ENSG00000246898	2147	55
ENSG00000166546	7381	377
ENSG00000260146	354	2
ENSG00000261656	1037	15
ENSG00000260851	843	1
ENSG00000166548	7169	1860
ENSG00000260755	511	0
ENSG00000261519	1910	3
ENSG00000275745	111	0
ENSG00000217555	1161	64
ENSG00000254788	1413	18
ENSG00000277978	382	24
ENSG00000089505	1465	73
ENSG00000140932	1151	20
ENSG00000260650	555	2
ENSG00000140931	3123	3336
ENSG00000183723	8117	2810
ENSG00000135720	8089	4495
ENSG00000260465	1790	0
ENSG00000287965	537	27
ENSG00000260558	1090	25
ENSG00000246777	2894	14
ENSG00000249961	3431	3
ENSG00000159593	4790	842
ENSG00000258122	434	4
ENSG00000168748	1827	29
ENSG00000172840	8215	1667
ENSG00000166589	3589	7
ENSG00000166592	1601	412
ENSG00000166595	1060	614
ENSG00000172831	5343	8880
ENSG00000265408	317	2
ENSG00000280416	437	0
ENSG00000172828	4928	192
ENSG00000172824	4353	809
ENSG00000280334	2810	47
ENSG00000265918	299	0
ENSG00000067955	4652	1206
ENSG00000125149	5987	1394
ENSG00000237172	2702	2452
ENSG00000102871	2173	1743
ENSG00000135722	3129	1855
ENSG00000265690	2009	39
ENSG00000102878	3377	5076
ENSG00000140939	2992	2041
ENSG00000196123	4783	3154
ENSG00000179044	3045	690
ENSG00000205250	3596	6055
ENSG00000102890	2575	4239
ENSG00000207948	75	1
ENSG00000280163	1675	103
ENSG00000125122	2807	575
ENSG00000168701	1787	496
ENSG00000135723	5230	6378
ENSG00000135740	5420	757
ENSG00000262691	2677	138
ENSG00000196155	7328	8388
