GeneID	Length	third.sorted.bam
ENSG00000224004	895	110
ENSG00000100526	23370	257
ENSG00000100528	17831	950
ENSG00000258753	510	2
ENSG00000197045	14543	564
ENSG00000100532	29481	114
ENSG00000020577	227199	953
ENSG00000285774	3166	0
ENSG00000131979	60819	1070
ENSG00000252019	116	0
ENSG00000265432	81	0
ENSG00000258872	1365	0
ENSG00000198554	88157	880
ENSG00000233924	875	0
ENSG00000180008	22260	482
ENSG00000168175	18548	2249
ENSG00000131981	21314	1900
ENSG00000126787	43497	232
ENSG00000258050	2287	0
ENSG00000279392	465	235
ENSG00000271180	459	1
ENSG00000258413	9854	11
ENSG00000178974	90498	1325
ENSG00000239686	348	0
ENSG00000278818	332	0
ENSG00000258469	588	0
ENSG00000258455	13668	0
ENSG00000126775	45440	1167
ENSG00000259318	294	0
ENSG00000182521	43186	35
ENSG00000239199	504	0
ENSG00000186615	84103	152
ENSG00000213641	769	0
ENSG00000271484	1450	0
ENSG00000126777	142455	14606
ENSG00000200742	101	0
ENSG00000258784	24996	24
ENSG00000177350	1541	0
ENSG00000258791	15600	10
ENSG00000259868	66528	28
ENSG00000277763	675	0
ENSG00000139946	183711	168
ENSG00000259483	7272	1
ENSG00000275569	557	0
ENSG00000259719	116153	52
ENSG00000070269	162253	505
ENSG00000258803	36979	0
ENSG00000258428	15415	0
ENSG00000259133	81571	171
ENSG00000242995	321	0
ENSG00000258703	6379	2
ENSG00000165588	16789	1
ENSG00000248550	338995	60
ENSG00000258776	76141	0
ENSG00000243801	282	0
ENSG00000200818	107	0
ENSG00000286257	109708	0
ENSG00000243388	1213	0
ENSG00000258758	1620	0
ENSG00000259136	315	0
ENSG00000258592	46401	0
ENSG00000070367	68399	1427
ENSG00000053770	29819	1007
ENSG00000286355	9522	38
ENSG00000259008	3965	0
ENSG00000139977	25363	400
ENSG00000100557	24567	23
ENSG00000151812	418275	155
ENSG00000259039	21996	0
ENSG00000258856	1322	0
ENSG00000252837	307	0
ENSG00000259969	981	8
ENSG00000139971	298405	255
ENSG00000258836	590	0
ENSG00000243023	382	0
ENSG00000243700	294	0
ENSG00000258519	932	0
ENSG00000131966	35557	0
ENSG00000100567	27170	0
ENSG00000258682	5020	0
ENSG00000257621	32770	0
ENSG00000180189	591	0
ENSG00000279636	1126	0
ENSG00000252782	96	0
ENSG00000032219	75384	3161
ENSG00000258658	25619	68
ENSG00000196860	12775	6
ENSG00000258378	28569	1
ENSG00000100575	19037	2
ENSG00000100578	123913	2726
ENSG00000252198	149	0
ENSG00000258650	166	0
ENSG00000258900	766	0
ENSG00000239510	471	3
ENSG00000165617	14355	80
ENSG00000258583	537617	179
ENSG00000213598	376	0
ENSG00000258734	498	0
ENSG00000258685	934	0
ENSG00000258996	348	0
ENSG00000100592	182760	4236
ENSG00000181619	36321	320
ENSG00000126790	24046	584
ENSG00000258782	46164	0
ENSG00000050130	20968	0
ENSG00000151838	72274	47
ENSG00000139970	274801	277
ENSG00000263629	59	0
ENSG00000261120	917	1
ENSG00000131951	143847	90
ENSG00000258553	122668	75
ENSG00000126773	77223	3540
ENSG00000100612	25738	4
ENSG00000258896	349	0
ENSG00000258563	635	0
ENSG00000242135	451	0
ENSG00000254718	8645	11
ENSG00000100614	53336	1064
ENSG00000258556	672	0
ENSG00000179008	119075	1270
ENSG00000258427	525	0
ENSG00000259169	1080	0
ENSG00000258692	3120	0
ENSG00000184302	3705	0
ENSG00000258670	39798	2551
ENSG00000258764	255	0
ENSG00000244756	288	21
ENSG00000241354	388	17
ENSG00000258952	3374	66
ENSG00000126778	14839	1404
ENSG00000100625	14813	877
ENSG00000020426	235224	1385
ENSG00000258445	618	0
ENSG00000258892	102872	0
ENSG00000258485	916	0
ENSG00000126814	9730	0
ENSG00000258656	195	0
ENSG00000206870	109	0
ENSG00000139974	102620	1052
ENSG00000027075	363418	3047
ENSG00000182107	4392	0
ENSG00000247287	27930	0
ENSG00000258989	128837	26
ENSG00000258926	10100	0
ENSG00000250548	14381	0
ENSG00000232774	88292	19
ENSG00000258777	14783	53
ENSG00000100644	52747	1243
ENSG00000258667	43536	0
ENSG00000258964	42123	20
ENSG00000023608	34009	481
ENSG00000279633	1922	3
ENSG00000139973	300577	167
ENSG00000258956	509	0
ENSG00000258842	11637	0
ENSG00000258903	14054	0
ENSG00000186369	16610	2
ENSG00000259142	5825	0
ENSG00000270852	1603	0
ENSG00000258638	252	1
ENSG00000258877	1605	0
ENSG00000140015	402574	123
ENSG00000259093	55303	95
ENSG00000258995	195	0
ENSG00000126785	89395	309
ENSG00000258943	1422	2
ENSG00000179600	6101	4
ENSG00000154001	172014	3889
ENSG00000252800	142	0
ENSG00000261242	1096	3
ENSG00000205767	351	1
ENSG00000270878	1261	44
ENSG00000140006	44823	467
ENSG00000258800	375	0
ENSG00000258645	306	0
ENSG00000202490	102	0
ENSG00000206822	112	0
ENSG00000207172	104	0
ENSG00000274015	23559	87
ENSG00000200693	204	0
ENSG00000126821	43850	570
ENSG00000258778	1227	2
ENSG00000252749	62	0
ENSG00000054654	464535	10390
ENSG00000258411	137	0
ENSG00000270912	187	0
ENSG00000202182	102	0
ENSG00000140009	253881	152
ENSG00000221537	102	0
ENSG00000214770	9209	11
ENSG00000234911	46314	385
ENSG00000284664	2608	0
ENSG00000271511	246	0
ENSG00000100714	75427	455
ENSG00000258824	25623	0
ENSG00000272909	1870	0
ENSG00000089775	56108	774
ENSG00000179841	9005	0
ENSG00000126804	29979	449
ENSG00000259116	26417	1
ENSG00000259160	178	0
ENSG00000126803	10269	176
ENSG00000165807	39462	0
ENSG00000259076	43843	3
ENSG00000259010	1402	9
ENSG00000126822	46148	6408
ENSG00000070182	133625	188
ENSG00000284269	61	0
ENSG00000252497	293	0
ENSG00000258289	30231	0
ENSG00000125954	147319	109
ENSG00000176153	3754	0
ENSG00000139998	27413	0
ENSG00000257365	75758	0
ENSG00000272158	443	0
ENSG00000125952	96522	1490
ENSG00000266531	82	0
ENSG00000259118	12179	0
ENSG00000222985	191	0
ENSG00000255002	25190	32
ENSG00000258878	587	3
ENSG00000258760	82311	334
ENSG00000258613	1053	0
ENSG00000214759	270	0
ENSG00000259078	1900	0
ENSG00000266740	67	0
ENSG00000033170	333530	6489
ENSG00000276116	1521	0
ENSG00000180662	535	0
ENSG00000207781	85	0
ENSG00000258980	745	0
ENSG00000258629	1479	0
ENSG00000258960	520	5
ENSG00000258847	47227	6
ENSG00000277651	481	0
ENSG00000224861	960	3776
ENSG00000258502	20160	10
ENSG00000200860	109	0
ENSG00000258561	296585	155
ENSG00000287833	30065	0
ENSG00000196553	86974	0
ENSG00000171723	674397	7281
ENSG00000258796	487	0
ENSG00000258490	779	0
ENSG00000172717	39158	68
ENSG00000258988	1266	0
ENSG00000072415	94720	331
ENSG00000286319	10325	0
ENSG00000100554	65895	897
ENSG00000199755	109	0
ENSG00000134001	26366	982
ENSG00000100558	25184	1074
ENSG00000265993	76	0
ENSG00000198133	86656	1105
ENSG00000054690	56323	1786
ENSG00000100564	18332	375
ENSG00000259502	2879	31
ENSG00000259648	1698	5
ENSG00000281228	182	0
ENSG00000201529	114	0
ENSG00000081181	31789	362
ENSG00000286861	12377	0
ENSG00000100568	27736	556
ENSG00000258626	315	0
ENSG00000272253	107	0
ENSG00000258466	30548	36
ENSG00000072042	18994	1032
ENSG00000139988	32566	26
ENSG00000241542	299	0
ENSG00000258618	660	0
ENSG00000072121	89217	2312
ENSG00000271697	156	0
ENSG00000239820	317	0
ENSG00000258759	606	0
ENSG00000182185	910440	11141
ENSG00000274666	439	0
ENSG00000258837	5193	0
ENSG00000244677	292	0
ENSG00000243546	297	0
ENSG00000240210	801	0
ENSG00000258477	499	0
ENSG00000287385	6337	0
ENSG00000259038	1280	0
ENSG00000258623	2155	0
ENSG00000242941	494	0
ENSG00000287167	2079	0
ENSG00000287913	5445	2
ENSG00000207089	107	0
ENSG00000185650	8594	25447
ENSG00000270975	764	5
ENSG00000258565	2095	15
ENSG00000072110	105298	10556
ENSG00000258967	300	0
ENSG00000258531	263	0
ENSG00000259062	7782	62
ENSG00000242293	159	0
ENSG00000139990	102270	8168
ENSG00000259165	1992	0
ENSG00000206768	102	0
ENSG00000276063	494	4
ENSG00000258957	31076	28
ENSG00000081177	52510	462
ENSG00000258520	21402	20
ENSG00000100626	97757	104
ENSG00000280073	2299	12
ENSG00000100632	18172	2063
ENSG00000029364	64376	2163
ENSG00000286424	4658	31
ENSG00000175985	46860	237
ENSG00000244237	452	0
ENSG00000267909	5073	5
ENSG00000287310	2031	2
ENSG00000100647	103549	2235
ENSG00000273797	527	0
ENSG00000100650	45106	2385
ENSG00000100652	21826	27
ENSG00000221060	129	1
ENSG00000198732	178236	1053
ENSG00000242071	801	0
ENSG00000100678	144856	31
ENSG00000258422	43065	8
ENSG00000274330	2203	3
ENSG00000270610	601	6
ENSG00000235812	2311	1
ENSG00000259033	87760	272
ENSG00000133983	91904	0
ENSG00000258644	91011	0
ENSG00000222640	197	0
ENSG00000213463	50592	0
ENSG00000257759	121653	294
ENSG00000139985	7732	0
ENSG00000259158	30235	0
ENSG00000252263	104	0
ENSG00000134007	12658	0
ENSG00000274397	1273	6
ENSG00000133997	19434	565
ENSG00000259115	47891	7
ENSG00000258951	1219	0
ENSG00000245466	32501	0
ENSG00000240837	294	0
ENSG00000133985	33451	1046
ENSG00000258689	13456	37
ENSG00000006432	87009	1500
ENSG00000259153	6154	481
ENSG00000275630	1981	2
ENSG00000258431	586	0
ENSG00000274818	455	6
ENSG00000100731	207978	2192
ENSG00000287643	13390	0
ENSG00000258930	285	0
ENSG00000258966	266	0
ENSG00000258571	352	0
ENSG00000269927	2129	3
ENSG00000286423	64789	29
ENSG00000259907	651	0
ENSG00000258517	5584	0
ENSG00000269945	3625	0
ENSG00000259146	29154	135
ENSG00000197555	420781	8998
ENSG00000259079	397	0
ENSG00000207444	71	0
ENSG00000242330	270	0
ENSG00000285612	4086	0
ENSG00000285518	4868	0
ENSG00000266869	79991	60
ENSG00000182732	634102	769
ENSG00000200298	110	0
ENSG00000286333	29216	0
ENSG00000273830	79	0
ENSG00000258871	42546	3
ENSG00000205683	274821	448
ENSG00000285936	2519	0
ENSG00000206751	108	0
ENSG00000119599	33327	616
ENSG00000176043	319	0
ENSG00000259015	1399	63
ENSG00000239544	364	0
ENSG00000165861	57681	1828
ENSG00000241487	296	1
ENSG00000258813	1491	4
ENSG00000119707	65368	8549
ENSG00000258448	511	0
ENSG00000080815	87274	3212
ENSG00000259109	242	0
ENSG00000100767	37144	218
ENSG00000258376	3329	0
ENSG00000252839	63	0
ENSG00000258944	1900	0
ENSG00000133961	183511	5998
ENSG00000285006	96746	0
ENSG00000284930	7318	0
ENSG00000251393	14814	221
ENSG00000187105	80464	823
ENSG00000170468	2462	0
ENSG00000258443	3416	0
ENSG00000258695	7733	0
ENSG00000184227	6654	0
ENSG00000258408	561	0
ENSG00000258603	78827	574
ENSG00000119673	8039	0
ENSG00000258524	509	0
ENSG00000279026	2225	0
ENSG00000177465	4791	0
ENSG00000205669	8944	0
ENSG00000258972	545	0
ENSG00000119661	58858	249
ENSG00000251907	97	0
ENSG00000258660	2249	0
ENSG00000176903	2602	595
ENSG00000156030	75164	1964
ENSG00000264741	73	0
ENSG00000259065	15946	53
ENSG00000258586	7577	5
ENSG00000270576	90	0
ENSG00000140043	34984	8
ENSG00000258653	80308	8
ENSG00000223300	105	0
ENSG00000273711	11867	0
ENSG00000119725	45905	0
ENSG00000258891	41951	1
ENSG00000270140	370	0
ENSG00000199472	112	0
ENSG00000156050	18914	130
ENSG00000119723	13745	173
ENSG00000187097	61390	1294
ENSG00000279461	75	0
ENSG00000119636	63515	529
ENSG00000119711	27646	35
ENSG00000205659	116440	1289
ENSG00000239910	298	0
ENSG00000258513	235	0
ENSG00000119614	23290	17
ENSG00000119688	17787	874
ENSG00000258559	5299	0
ENSG00000133980	56940	57
ENSG00000258737	1103	0
ENSG00000177776	601	19
ENSG00000183379	20317	10
ENSG00000270000	431	1
ENSG00000259005	858	2
ENSG00000119655	17986	1882
ENSG00000283944	72	0
ENSG00000258769	451	0
ENSG00000165898	3351	296
ENSG00000119681	114196	1589
ENSG00000258425	7868	0
ENSG00000258976	1955	0
ENSG00000119682	59672	1883
ENSG00000258439	542	0
ENSG00000222604	110	0
ENSG00000119616	25477	643
ENSG00000119596	96120	3605
ENSG00000119608	23284	24
ENSG00000258587	571	0
ENSG00000119689	21853	2345
ENSG00000198208	19352	689
ENSG00000119630	13793	305
ENSG00000119718	9446	389
ENSG00000258646	3763	0
ENSG00000279594	1583	4
ENSG00000119684	37769	1727
ENSG00000206924	107	0
ENSG00000119640	16247	314
ENSG00000119703	55394	144
ENSG00000119638	47992	344
ENSG00000258978	175	0
ENSG00000259138	9778	21
ENSG00000170348	45144	1437
ENSG00000273565	490	1
ENSG00000252013	89	0
ENSG00000258740	30668	76
ENSG00000258820	12540	9
ENSG00000283519	81	0
ENSG00000170345	3405	6427
ENSG00000119660	365	2
ENSG00000259687	3706	10
ENSG00000259319	4059	27
ENSG00000140044	46396	950
ENSG00000156127	24539	733
ENSG00000224721	4701	3
ENSG00000119686	84595	365
ENSG00000242951	402	0
ENSG00000201096	106	0
ENSG00000280494	53	0
ENSG00000119685	321455	3414
ENSG00000133935	11086	0
ENSG00000259103	33197	0
ENSG00000242488	958	0
ENSG00000119650	182450	2194
ENSG00000119699	24893	0
ENSG00000258876	664	0
ENSG00000258578	465	0
ENSG00000283629	20921	5
ENSG00000089916	102427	2546
ENSG00000258454	27658	30
ENSG00000280078	3931	1
ENSG00000258402	29124	12
ENSG00000119715	191126	125
ENSG00000259124	231350	463
ENSG00000271423	315	0
ENSG00000242952	887	0
ENSG00000258566	604	0
ENSG00000258569	50731	241
ENSG00000071246	21548	359
ENSG00000259081	7235	0
ENSG00000258610	3298	0
ENSG00000258301	4992	273
ENSG00000013523	40238	1722
ENSG00000286437	3541	0
ENSG00000100565	43931	37
ENSG00000241081	374	18
ENSG00000223174	351	3
ENSG00000259058	2810	0
ENSG00000285966	42512	53
ENSG00000258602	6165	0
ENSG00000266553	248	0
ENSG00000243225	463	0
ENSG00000119669	4166	809
ENSG00000273729	3487	28
ENSG00000246548	28440	12
ENSG00000258473	38286	11
ENSG00000258819	7224	0
ENSG00000287004	1289	0
ENSG00000198894	19162	0
ENSG00000259164	127152	0
ENSG00000165548	142928	8885
ENSG00000177108	11465	0
ENSG00000269883	2314	0
ENSG00000258552	578	0
ENSG00000201384	115	0
ENSG00000165553	5830	4
ENSG00000221754	73	0
ENSG00000009830	45929	1691
ENSG00000100577	10602	692
ENSG00000100580	42066	1200
ENSG00000258510	494	0
ENSG00000100583	14809	129
ENSG00000165555	29497	283
ENSG00000151445	31278	836
ENSG00000100591	11603	2663
ENSG00000212371	153	0
ENSG00000100593	24423	27
ENSG00000100596	110777	5772
ENSG00000240233	281	0
ENSG00000258668	229	0
ENSG00000100601	35620	776
ENSG00000239272	788	0
ENSG00000258917	787	0
ENSG00000119705	53034	299
ENSG00000100603	43609	0
ENSG00000197734	8913	41
ENSG00000063761	134906	995
ENSG00000199440	113	0
ENSG00000258421	337	0
ENSG00000021645	1697918	2459
ENSG00000199454	119	0
ENSG00000239438	339	0
ENSG00000258723	3805	0
ENSG00000258719	2802	0
ENSG00000258874	6320	0
ENSG00000258478	9481	0
ENSG00000258829	2636	0
ENSG00000258419	1651	0
ENSG00000258662	2356	0
ENSG00000259106	21894	0
ENSG00000287118	4678	0
ENSG00000258637	129598	0
ENSG00000258416	81090	280
ENSG00000211448	190232	797
ENSG00000258766	244051	127
ENSG00000100629	482535	2691
ENSG00000258452	273	0
ENSG00000165409	191314	42
ENSG00000258915	1651	0
ENSG00000271705	621	0
ENSG00000271656	321	0
ENSG00000284959	158331	90
ENSG00000259167	876	0
ENSG00000286686	5625	22
ENSG00000165417	45926	762
ENSG00000221303	140	0
ENSG00000273783	1243	20
ENSG00000205579	269	162
ENSG00000270343	675	0
ENSG00000140022	175810	294
ENSG00000242163	401	0
ENSG00000258605	270	0
ENSG00000258675	8385	0
ENSG00000071537	62307	1257
ENSG00000258977	17749	2
ENSG00000258841	1447	3
ENSG00000258718	15970	3
ENSG00000259035	289348	64
ENSG00000241891	598	0
ENSG00000258501	1658	0
ENSG00000276782	285	0
ENSG00000258743	104060	130
ENSG00000259032	352	0
ENSG00000258683	7744	0
ENSG00000258600	1039	0
ENSG00000258426	21402	1
ENSG00000252369	62	0
ENSG00000238561	118	0
ENSG00000258549	145	0
ENSG00000258532	11941	5
ENSG00000285826	153769	34
ENSG00000258762	766	0
ENSG00000258923	1720	0
ENSG00000259012	670	0
ENSG00000251895	111	0
ENSG00000258506	100	0
ENSG00000271712	1019	0
ENSG00000259044	36626	6
ENSG00000258902	154478	31
ENSG00000258814	2839	0
ENSG00000259107	26723	0
ENSG00000205562	12715	3
ENSG00000258945	788	0
ENSG00000185070	124285	103
ENSG00000258733	250063	383
ENSG00000258912	56089	0
ENSG00000286582	21621	0
ENSG00000258994	68910	18
ENSG00000258804	16978	1
ENSG00000259061	52486	8
ENSG00000258496	577	4
ENSG00000258958	8638	1
ENSG00000258859	219953	275
ENSG00000259028	1219	0
ENSG00000258770	20916	1
ENSG00000258807	161873	47
ENSG00000259077	27358	0
ENSG00000054983	155846	1168
ENSG00000259096	2677	0
ENSG00000252783	104	1
ENSG00000140030	9677	6
ENSG00000258407	4825	0
ENSG00000258826	18139	11
ENSG00000258867	73507	1139
ENSG00000258975	23113	2
ENSG00000259998	2352	0
ENSG00000258538	4808	2
ENSG00000100433	146805	86
ENSG00000042317	85427	1261
ENSG00000070778	89230	147
ENSG00000258983	16169	0
ENSG00000222990	166	0
ENSG00000258789	897	0
ENSG00000100722	64627	1772
ENSG00000278576	3178	0
ENSG00000165521	180322	169
ENSG00000274492	2544	1
ENSG00000200653	136	0
ENSG00000165533	56926	830
ENSG00000207342	99	0
ENSG00000283627	12422	8
ENSG00000258990	1076	0
ENSG00000053254	494279	2968
ENSG00000277801	832	0
ENSG00000259151	1390	0
ENSG00000258752	16705	0
ENSG00000258699	1512	0
ENSG00000258380	9475	0
ENSG00000259053	542348	104
ENSG00000258920	2440	0
ENSG00000259073	1262	0
ENSG00000201027	290	0
ENSG00000258792	13751	0
ENSG00000252655	111	0
ENSG00000200312	313	0
ENSG00000259050	1427	0
ENSG00000140025	160109	0
ENSG00000230997	316	0
ENSG00000042088	89826	1154
ENSG00000152315	123860	229
ENSG00000258544	321	0
ENSG00000201351	109	0
ENSG00000100764	18903	1396
ENSG00000119720	64110	1146
ENSG00000287437	3427	0
ENSG00000242571	483	31
ENSG00000275198	4609	18
ENSG00000198668	11767	3575
ENSG00000258424	2713	0
ENSG00000258678	3065	2
ENSG00000233208	37193	55
ENSG00000259789	2628	0
ENSG00000165914	291916	1712
ENSG00000258935	2482	0
ENSG00000259163	6257	0
ENSG00000258437	1177	0
ENSG00000258716	2042	0
ENSG00000287663	1463	0
ENSG00000213315	459	0
ENSG00000258884	8136	22
ENSG00000100784	212781	2720
ENSG00000133943	165300	5027
ENSG00000252644	62	0
ENSG00000221102	129	0
ENSG00000119714	21394	361
ENSG00000258875	9453	0
ENSG00000260810	705	5
ENSG00000286607	1764	1
ENSG00000015133	146522	9951
ENSG00000258798	2911	18
ENSG00000258446	303	0
ENSG00000100796	52944	2384
ENSG00000278342	94	12
ENSG00000279286	2828	422
ENSG00000133962	200012	7486
ENSG00000268295	261	0
ENSG00000258774	918	0
ENSG00000258962	1507	0
ENSG00000275154	216	0
ENSG00000260711	6943	0
ENSG00000165929	87791	8845
ENSG00000140092	78576	2788
ENSG00000100815	74906	8211
ENSG00000259020	322	0
ENSG00000066427	62126	1440
ENSG00000183648	5796	817
ENSG00000165934	50177	1762
ENSG00000258481	10164	12
ENSG00000201097	106	0
ENSG00000286630	2878	0
ENSG00000140090	178903	62
ENSG00000100599	175214	1750
ENSG00000100600	44873	2016
ENSG00000066455	45643	1692
ENSG00000258742	7157	0
ENSG00000258499	1786	14
ENSG00000100604	12136	489
ENSG00000100605	179407	6428
ENSG00000258730	4701	0
ENSG00000258595	400	1
ENSG00000165943	2725	589
ENSG00000153485	2139	0
ENSG00000259066	33614	237
ENSG00000170270	4172	0
ENSG00000012963	21975	1035
ENSG00000240096	542	0
ENSG00000011114	95543	3592
ENSG00000241499	314	0
ENSG00000133958	374658	640
ENSG00000278396	530	0
ENSG00000187581	1175	0
ENSG00000202306	96	0
ENSG00000252720	111	0
ENSG00000277826	160	0
ENSG00000175785	70188	263
ENSG00000279593	1998	0
ENSG00000258584	22337	0
ENSG00000140067	10715	2
ENSG00000100628	42574	77
ENSG00000258987	4698	0
ENSG00000265768	77	0
ENSG00000175699	21639	4
ENSG00000089723	22591	288
ENSG00000089737	32926	4420
ENSG00000165948	22546	494
ENSG00000165949	11863	1360
ENSG00000119632	2475	50
ENSG00000119698	133607	26
ENSG00000140093	12809	1
ENSG00000170099	19142	3
ENSG00000258597	2386	0
ENSG00000197249	13947	1175
ENSG00000256357	34098	4
ENSG00000186910	10337	0
ENSG00000170054	16973	2
ENSG00000165953	30571	16
ENSG00000287668	2453	0
ENSG00000188488	31677	60
ENSG00000100665	8472	0
ENSG00000273259	32589	19
ENSG00000288028	8380	0
ENSG00000196136	11672	0
ENSG00000258805	820	1
ENSG00000187483	6270	0
ENSG00000259140	953	0
ENSG00000239269	888	406
ENSG00000133937	2015	75
ENSG00000285205	4588	39
ENSG00000240914	615	220
ENSG00000274379	482	0
ENSG00000258933	2700	1
ENSG00000258866	3605	0
ENSG00000100697	71783	1705
ENSG00000264607	68	0
ENSG00000235706	23831	341
ENSG00000165959	137969	5370
ENSG00000259143	738	0
ENSG00000258615	307	0
ENSG00000287111	162	0
ENSG00000258630	16275	42
ENSG00000176438	68571	358
ENSG00000258572	1776	6
ENSG00000247092	12947	87
ENSG00000252481	275	0
ENSG00000182512	11222	617
ENSG00000258390	8786	6
ENSG00000258927	22372	7
ENSG00000270038	725	0
ENSG00000187621	29336	8
ENSG00000275033	119	0
ENSG00000259084	29375	3
ENSG00000277468	137	0
ENSG00000213231	6203	0
ENSG00000100721	4250	7
ENSG00000257275	45910	10
ENSG00000258516	37724	9
ENSG00000250366	49180	97
ENSG00000271358	282	0
ENSG00000227051	54566	876
ENSG00000168398	39488	1
ENSG00000258691	59086	126
ENSG00000258412	3959	0
ENSG00000258788	240	0
ENSG00000259036	671	0
ENSG00000100739	12758	0
ENSG00000258793	9214	0
ENSG00000258729	1678	0
ENSG00000066739	84147	912
ENSG00000100744	23837	526
ENSG00000222276	192	0
ENSG00000140057	97300	232
ENSG00000259059	510	0
ENSG00000240051	466	0
ENSG00000260806	1512	17
ENSG00000090060	65679	2939
ENSG00000258702	13576	7
ENSG00000223299	328	0
ENSG00000287350	18037	0
ENSG00000258979	55064	15
ENSG00000287772	5862	0
ENSG00000100749	134341	664
ENSG00000225163	14028	117
ENSG00000280070	3738	2
ENSG00000288034	2033	0
ENSG00000259026	8832	1
ENSG00000258393	5147	0
ENSG00000259110	3880	4
ENSG00000285584	37254	4
ENSG00000246084	155076	30
ENSG00000197176	54012	2
ENSG00000287501	25963	3
ENSG00000258869	14726	2
ENSG00000258379	2692	0
ENSG00000246223	53488	719
ENSG00000259097	136983	17
ENSG00000258511	3169	0
ENSG00000241757	298	0
ENSG00000258795	17667	0
ENSG00000176605	6154	1
ENSG00000237342	702	0
ENSG00000278990	900	0
ENSG00000259119	2669	1
ENSG00000232573	423	2417
ENSG00000234648	158	419
ENSG00000287991	3975	2
ENSG00000229402	1254	1
ENSG00000127152	102911	637
ENSG00000235785	1788	0
ENSG00000258383	7217	1
ENSG00000183576	83142	1218
ENSG00000272439	107	0
ENSG00000090061	53876	459
ENSG00000205476	104018	856
ENSG00000258749	1076	0
ENSG00000200506	102	0
ENSG00000247970	21185	259
ENSG00000182218	35460	283
ENSG00000036530	43004	474
ENSG00000258672	2204	0
ENSG00000066629	204368	280
ENSG00000199836	163	0
ENSG00000271198	850	12
ENSG00000196405	172788	13645
ENSG00000242888	814	0
ENSG00000258693	984	0
ENSG00000258560	22076	0
ENSG00000265154	96	0
ENSG00000199082	99	0
ENSG00000168350	15689	2241
ENSG00000258982	31149	108
ENSG00000100811	44491	3198
ENSG00000258904	1625	0
ENSG00000283840	61	0
ENSG00000259052	11498	206
ENSG00000197119	15432	7599
ENSG00000258504	3540	0
ENSG00000198984	98	0
ENSG00000243976	298	0
ENSG00000140107	7083	6
ENSG00000140105	43016	908
ENSG00000258666	20272	0
ENSG00000258521	723	0
ENSG00000258581	293	0
ENSG00000176473	153886	1213
ENSG00000258620	2330	0
ENSG00000258500	323	0
ENSG00000253075	244	0
ENSG00000183092	50267	250
ENSG00000259031	1471	0
ENSG00000258576	1552	2
ENSG00000196273	18820	12
ENSG00000258717	3955	7
ENSG00000185559	12520	94441
ENSG00000214548	81622	1169
ENSG00000266461	84	0
ENSG00000275161	204	0
ENSG00000274884	87	0
ENSG00000276919	105	0
ENSG00000258663	26595	0
ENSG00000258399	110926	68
ENSG00000211574	98	0
ENSG00000207989	89	0
ENSG00000199151	93	0
ENSG00000283159	72	0
ENSG00000254656	23970	0
ENSG00000208001	114	0
ENSG00000207569	93	0
ENSG00000207608	97	0
ENSG00000272458	94	0
ENSG00000207942	82	0
ENSG00000225746	144090	354
ENSG00000276225	97	0
ENSG00000275662	77	0
ENSG00000275134	122	0
ENSG00000199005	75	0
ENSG00000202191	69	0
ENSG00000212384	72	0
ENSG00000201700	72	0
ENSG00000201672	75	0
ENSG00000272474	78	0
ENSG00000200215	75	0
ENSG00000200632	77	0
ENSG00000200367	74	0
ENSG00000201950	72	0
ENSG00000199575	72	0
ENSG00000200823	78	0
ENSG00000201839	75	0
ENSG00000200832	75	0
ENSG00000199798	70	0
ENSG00000200150	73	0
ENSG00000201263	72	0
ENSG00000199390	77	0
ENSG00000201240	72	0
ENSG00000200279	72	0
ENSG00000200608	75	0
ENSG00000202270	75	0
ENSG00000201247	74	0
ENSG00000199593	75	0
ENSG00000201557	72	0
ENSG00000199914	70	0
ENSG00000201569	75	0
ENSG00000202142	72	0
ENSG00000199942	75	0
ENSG00000201500	78	0
ENSG00000201036	89	0
ENSG00000201710	75	0
ENSG00000202048	72	0
ENSG00000272344	72	0
ENSG00000202293	72	0
ENSG00000200406	72	0
ENSG00000201899	72	0
ENSG00000200612	72	0
ENSG00000200413	72	0
ENSG00000200636	70	0
ENSG00000200480	72	0
ENSG00000201689	70	0
ENSG00000201318	72	0
ENSG00000200089	75	0
ENSG00000222095	74	0
ENSG00000222185	75	0
ENSG00000199088	67	0
ENSG00000199109	96	0
ENSG00000207749	63	0
ENSG00000198982	61	0
ENSG00000221745	88	0
ENSG00000199069	86	0
ENSG00000211582	88	0
ENSG00000207761	80	0
ENSG00000207762	84	0
ENSG00000194717	81	0
ENSG00000221036	78	0
ENSG00000212040	78	0
ENSG00000207743	82	0
ENSG00000283279	66	0
ENSG00000283561	80	0
ENSG00000207934	81	0
ENSG00000283556	100	0
ENSG00000283588	68	0
ENSG00000215957	83	0
ENSG00000221525	86	0
ENSG00000221614	86	0
ENSG00000258861	6639	1
ENSG00000199020	75	0
ENSG00000207754	84	0
ENSG00000202560	78	0
ENSG00000216099	79	0
ENSG00000207587	91	0
ENSG00000207646	97	0
ENSG00000207742	80	0
ENSG00000283170	76	0
ENSG00000207993	73	0
ENSG00000276352	66	0
ENSG00000208027	73	0
ENSG00000208004	82	0
ENSG00000207978	84	0
ENSG00000207961	102	0
ENSG00000199015	69	0
ENSG00000216179	84	0
ENSG00000199107	79	0
ENSG00000199012	91	0
ENSG00000199025	70	0
ENSG00000199092	80	0
ENSG00000207959	78	0
